,user_id,typeAccount,verified,territories,createdAt,role,status
1468,460,USER,True,75,2020-12-15 10:33:15.507,OWNER,PRO
1473,461,USER,True,78,2020-12-15 10:51:12.001,OWNER,PRO
1475,462,USER,True,92,2020-12-15 11:37:09.617,OWNER,PRO
1477,463,USER,False,33,2020-12-15 11:38:27.803,EDITOR,PRO
1479,464,USER,True,93,2020-12-15 11:46:56.814,OWNER,PRO
1481,465,USER,True,33,2020-12-15 11:48:17.884,OWNER,PRO
1483,466,USER,True,33,2020-12-15 12:57:15.119,OWNER,PRO
1485,467,USER,True,75,2020-12-15 13:20:32.873,OWNER,PRO
1494,468,USER,True,75,2020-12-15 13:34:08.065,OWNER,PRO
1503,469,USER,True,78,2020-12-15 14:24:47.298,OWNER,PRO
1505,470,USER,True,78,2020-12-15 14:40:32.610,OWNER,PRO
1507,471,USER,True,92,2020-12-15 15:06:09.240,OWNER,PRO
1509,472,USER,True,93,2020-12-15 15:16:57.401,OWNER,PRO
1511,473,USER,True,33,2020-12-15 15:39:05.358,OWNER,PRO
1514,474,USER,True,33,2020-12-15 15:46:53.025,OWNER,PRO
1516,475,USER,True,75,2020-12-15 15:58:13.219,OWNER,PRO
1518,476,USER,True,75,2020-12-15 16:22:09.574,OWNER,PRO
1521,477,USER,True,33,2020-12-15 16:27:55.054,OWNER,PRO
1523,478,USER,True,75,2020-12-15 17:09:32.319,OWNER,PRO
1525,479,USER,True,92,2020-12-15 18:36:07.703,OWNER,PRO
1527,480,USER,True,92,2020-12-16 07:38:19.952,OWNER,PRO
1529,481,USER,True,44,2020-12-16 07:57:54.574,OWNER,PRO
1531,482,USER,True,67,2020-12-16 08:46:35.707,OWNER,PRO
1537,483,USER,True,33,2020-12-16 08:51:23.983,OWNER,PRO
1549,484,USER,True,33,2020-12-16 09:16:22.746,OWNER,PRO
1551,485,USER,True,75,2020-12-16 09:32:51.811,OWNER,PRO
1554,486,USER,True,92,2020-12-16 12:57:02.650,OWNER,PRO
1557,487,USER,True,33,2020-12-17 07:42:05.608,OWNER,PRO
1559,488,USER,True,33,2020-12-17 08:33:36.217,EDITOR,PRO
1561,489,USER,True,33,2020-12-17 08:45:10.415,OWNER,PRO
1563,490,USER,True,78,2020-12-17 10:56:25.818,OWNER,PRO
1565,491,USER,True,78,2020-12-17 11:07:49.851,,PRO
1566,492,USER,True,75,2020-12-17 14:01:35.082,OWNER,PRO
1572,493,USER,True,78,2020-12-17 14:25:33.052,OWNER,PRO
1574,494,USER,True,78,2020-12-18 13:53:44.251,,PRO
1575,495,USER,True,78,2020-12-18 14:04:31.913,OWNER,PRO
1577,496,USER,True,78,2020-12-18 14:09:07.009,OWNER,PRO
1587,497,USER,True,92,2020-12-19 10:28:56.252,OWNER,PRO
1590,498,USER,True,44,2020-12-21 07:30:06.137,OWNER,PRO
1597,499,USER,True,"78,94",2020-12-21 09:28:25.683,OWNER,PRO
1608,500,USER,True,69,2020-12-21 17:44:47.349,EDITOR,PRO
1657,501,USER,True,44,2020-12-22 09:20:34.815,OWNER,PRO
1666,502,USER,True,33,2020-12-22 09:27:42.162,,PRO
1667,503,USER,True,75,2020-12-22 09:34:03.962,OWNER,PRO
1669,504,USER,True,33,2020-12-22 11:38:31.855,OWNER,PRO
1672,505,USER,True,78,2020-12-22 15:51:15.852,OWNER,PRO
1676,506,USER,True,93,2020-12-23 15:44:26.548,OWNER,PRO
1678,507,USER,True,93,2020-12-23 15:56:48.515,OWNER,PRO
1681,508,USER,True,93,2020-12-28 09:06:26.874,OWNER,PRO
1683,509,USER,True,94,2020-12-28 12:31:38.318,OWNER,PRO
1686,510,USER,True,75,2020-12-28 13:54:56.290,OWNER,PRO
1688,511,USER,True,75,2020-12-29 13:09:39.574,OWNER,PRO
1735,512,USER,True,92,2020-12-29 16:16:03.501,OWNER,PRO
1738,513,USER,True,33,2020-12-30 14:41:56.652,OWNER,PRO
1743,514,USER,True,67,2020-12-31 07:56:17.195,OWNER,PRO
1763,515,USER,True,92,2020-12-31 08:02:29.045,OWNER,PRO
1766,516,USER,True,33,2021-01-01 14:56:37.088,OWNER,PRO
1769,517,USER,True,75,2021-01-04 09:00:31.222,EDITOR,PRO
1771,518,USER,True,67,2021-01-04 10:11:04.549,EDITOR,PRO
1773,519,USER,True,00,2021-01-04 10:35:29.684,,PRO
1774,520,USER,True,75,2021-01-04 10:41:17.973,OWNER,PRO
1777,521,USER,True,75,2021-01-04 13:27:35.989,EDITOR,PRO
1779,522,USER,True,92,2021-01-04 14:22:52.974,OWNER,PRO
1781,523,USER,True,92,2021-01-04 14:29:47.273,OWNER,PRO
1783,524,USER,True,78,2021-01-04 14:55:57.352,OWNER,PRO
1785,525,USER,True,92,2021-01-04 15:40:17.740,OWNER,PRO
1787,526,USER,True,44,2021-01-04 15:43:51.684,OWNER,PRO
1792,527,USER,True,75,2021-01-05 13:43:21.045,OWNER,PRO
1794,528,USER,True,33,2021-01-05 14:20:52.907,OWNER,PRO
1799,529,USER,True,44,2021-01-05 14:33:25.528,OWNER,PRO
1801,530,USER,True,75,2021-01-05 15:39:41.026,OWNER,PRO
1803,531,USER,True,75,2021-01-05 16:06:13.571,OWNER,PRO
1805,532,USER,True,78,2021-01-05 16:58:51.509,EDITOR,PRO
1817,533,USER,True,44,2021-01-06 10:09:37.386,OWNER,PRO
1819,534,USER,True,67,2021-01-07 15:36:03.143,OWNER,PRO
1828,535,USER,True,67,2021-01-08 16:26:22.251,EDITOR,PRO
1830,536,USER,True,75,2021-01-11 18:42:54.362,OWNER,PRO
1832,537,USER,True,75,2021-01-12 11:44:33.391,,PRO
1833,538,USER,True,59,2021-01-12 13:19:57.396,OWNER,PRO
1835,551,USER,True,67,2021-01-13 12:54:23.048,OWNER,PRO
1837,552,USER,True,92,2021-01-13 13:19:00.628,OWNER,PRO
1880,553,USER,True,33,2021-01-13 14:30:42.751,OWNER,PRO
1882,554,USER,True,33,2021-01-13 14:42:47.710,EDITOR,PRO
1884,555,USER,True,92,2021-01-13 15:04:44.621,EDITOR,PRO
1926,556,USER,True,92,2021-01-13 15:15:04.915,EDITOR,PRO
1968,557,USER,True,78,2021-01-13 15:35:25.786,OWNER,PRO
1974,558,USER,True,92,2021-01-13 17:20:36.645,EDITOR,PRO
2016,559,USER,True,92,2021-01-14 11:34:12.706,EDITOR,PRO
2058,560,USER,True,93,2021-01-15 12:11:44.004,OWNER,PRO
2060,561,USER,True,75,2021-01-15 13:41:51.514,OWNER,PRO
2062,562,USER,True,92,2021-01-18 14:09:53.098,OWNER,PRO
2066,564,USER,True,75,2021-01-19 18:05:37.394,OWNER,PRO
2069,566,USER,True,78,2021-01-20 22:48:18.481,OWNER,PRO
2074,567,USER,True,33,2021-01-21 14:36:16.462,OWNER,PRO
2076,568,USER,True,92,2021-01-21 16:49:02.059,OWNER,PRO
2078,569,USER,True,75,2021-01-22 16:40:09.109,OWNER,PRO
2081,570,USER,True,75,2021-01-25 10:39:59.609,EDITOR,PRO
2084,571,USER,True,95,2021-01-25 13:20:39.352,OWNER,PRO
2087,572,USER,True,75,2021-01-25 13:24:04.178,OWNER,PRO
2095,573,USER,True,75,2021-01-25 16:07:00.508,OWNER,PRO
2097,574,USER,True,75,2021-01-25 17:14:41.876,OWNER,PRO
2105,575,USER,True,67,2021-01-25 17:32:13.391,,PRO
2106,576,USER,True,67,2021-01-25 17:33:00.797,OWNER,PRO
2108,577,USER,True,93,2021-01-25 18:02:34.566,OWNER,PRO
2112,578,USER,True,92,2021-01-26 09:16:51.057,OWNER,PRO
2115,579,USER,True,93,2021-01-26 10:07:58.868,EDITOR,PRO
2119,580,USER,True,67,2021-01-26 13:53:10.533,EDITOR,PRO
2121,581,USER,True,67,2021-01-27 12:02:38.878,,PRO
2122,582,USER,True,67,2021-01-27 12:12:28.728,OWNER,PRO
2142,583,USER,True,67,2021-01-27 13:00:14.818,OWNER,PRO
2145,584,USER,True,75,2021-01-27 16:58:17.485,OWNER,PRO
2147,585,USER,True,94,2021-01-28 07:56:14.092,OWNER,PRO
2149,586,USER,True,94,2021-01-28 13:35:18.469,OWNER,PRO
2151,587,USER,True,75,2021-01-29 16:11:48.630,OWNER,PRO
2153,588,USER,True,92,2021-01-31 20:17:44.857,OWNER,PRO
2173,589,USER,True,75,2021-02-01 14:14:54.615,,PRO
2174,590,USER,True,44,2021-02-02 14:47:37.049,OWNER,PRO
2176,592,USER,True,75,2021-02-03 16:05:49.354,EDITOR,PRO
2189,593,USER,True,33,2021-02-04 09:46:11.518,OWNER,PRO
2191,594,USER,True,33,2021-02-04 13:16:03.039,EDITOR,PRO
2193,595,USER,True,92,2021-02-05 10:53:58.074,OWNER,PRO
2195,597,USER,True,94,2021-02-05 15:52:32.307,OWNER,PRO
2197,599,USER,True,44,2021-02-07 06:13:28.928,EDITOR,PRO
2221,600,USER,True,93,2021-02-08 13:48:35.429,OWNER,PRO
2223,602,USER,True,92,2021-02-09 08:46:40.374,OWNER,PRO
2225,603,USER,True,75,2021-02-09 10:13:08.279,OWNER,PRO
2227,604,USER,True,67,2021-02-10 09:41:00.513,OWNER,PRO
2229,605,USER,True,06,2021-02-10 10:33:27.285,OWNER,PRO
2442,606,USER,True,93,2021-02-10 12:40:09.266,EDITOR,PRO
2444,607,USER,True,92,2021-02-10 13:58:49.767,OWNER,PRO
2446,608,USER,True,67,2021-02-11 07:31:09.306,OWNER,PRO
2448,609,USER,True,67,2021-02-11 08:14:15.810,OWNER,PRO
2450,610,USER,True,92,2021-02-11 11:13:03.944,OWNER,PRO
2452,611,USER,True,33,2021-02-11 13:12:39.541,OWNER,PRO
2454,612,USER,True,95,2021-02-11 14:22:15.858,OWNER,PRO
2456,613,USER,True,92,2021-02-11 14:27:32.507,OWNER,PRO
2458,614,USER,True,67,2021-02-11 15:36:33.381,OWNER,PRO
2460,615,USER,True,33,2021-02-11 16:45:32.738,OWNER,PRO
2462,616,USER,True,75,2021-02-11 20:43:18.021,OWNER,PRO
2464,617,USER,True,92,2021-02-12 08:44:04.739,EDITOR,PRO
2466,618,USER,True,92,2021-02-12 09:21:26.988,OWNER,PRO
2534,619,USER,True,92,2021-02-12 09:46:34.100,EDITOR,PRO
2536,620,USER,True,92,2021-02-12 10:42:27.031,OWNER,PRO
2538,621,USER,True,92,2021-02-12 11:48:35.616,EDITOR,PRO
2541,622,USER,True,92,2021-02-12 12:00:42.126,OWNER,PRO
2543,623,USER,True,95,2021-02-12 13:50:49.675,OWNER,PRO
2545,624,USER,True,94,2021-02-12 16:58:29.757,OWNER,PRO
2548,625,USER,True,95,2021-02-14 10:11:51.398,EDITOR,PRO
2552,626,USER,True,33,2021-02-15 09:17:04.747,,PRO
2553,627,USER,True,95,2021-02-15 11:17:51.294,OWNER,PRO
2555,628,USER,True,95,2021-02-16 09:33:54.711,OWNER,PRO
2561,629,USER,True,95,2021-02-16 09:36:27.962,EDITOR,PRO
2567,630,USER,True,67,2021-02-16 09:41:07.760,OWNER,PRO
2576,631,USER,True,92,2021-02-16 12:14:37.134,OWNER,PRO
2578,633,USER,True,75,2021-02-16 13:49:23.638,OWNER,PRO
2580,634,USER,True,95,2021-02-16 14:03:26.289,EDITOR,PRO
2582,635,USER,True,92,2021-02-17 10:12:21.422,OWNER,PRO
2584,636,USER,True,06,2021-02-17 10:20:34.665,OWNER,PRO
2586,637,USER,True,75,2021-02-17 13:07:38.152,OWNER,PRO
2591,638,USER,True,75,2021-02-18 08:52:59.185,,PRO
2592,639,USER,True,75,2021-02-18 13:22:10.020,OWNER,PRO
2594,640,USER,True,75,2021-02-19 09:30:44.103,EDITOR,PRO
2598,641,USER,True,94,2021-02-19 10:16:56.633,OWNER,PRO
2600,642,USER,True,75,2021-02-19 12:43:49.088,OWNER,PRO
2602,643,USER,True,92,2021-02-19 17:44:56.238,OWNER,PRO
2604,644,USER,True,75,2021-02-19 18:35:21.460,EDITOR,PRO
2607,645,USER,True,75,2021-02-20 21:58:49.569,OWNER,PRO
2612,646,USER,True,75,2021-02-21 19:00:00.868,OWNER,PRO
2614,648,USER,True,75,2021-02-22 08:14:18.209,OWNER,PRO
2615,649,USER,True,78,2021-02-22 13:41:30.821,OWNER,PRO
2622,650,USER,True,78,2021-02-22 15:46:58.832,OWNER,PRO
2687,651,USER,True,93,2021-02-22 17:09:10.133,OWNER,PRO
2689,652,USER,True,75,2021-02-23 07:44:14.823,OWNER,PRO
2690,653,USER,True,92,2021-02-23 08:40:35.904,OWNER,PRO
2693,654,USER,True,67,2021-02-23 12:19:36.734,OWNER,PRO
2695,655,USER,True,33,2021-02-23 12:58:13.904,,PRO
2696,656,USER,True,92,2021-02-23 13:20:28.197,OWNER,PRO
2723,657,USER,True,67,2021-02-23 15:46:36.151,OWNER,PRO
2725,658,USER,True,67,2021-02-24 11:51:54.718,OWNER,PRO
2739,659,USER,True,93,2021-02-24 14:04:02.076,EDITOR,PRO
2741,660,USER,True,93,2021-02-24 14:48:04.822,EDITOR,PRO
2743,661,USER,True,92,2021-02-24 17:03:16.102,OWNER,PRO
2745,662,USER,True,67,2021-02-24 19:06:24.109,OWNER,PRO
2747,663,USER,True,78,2021-02-24 22:22:13.207,,PRO
2748,664,USER,True,94,2021-02-25 09:32:10.105,OWNER,PRO
2750,665,USER,True,78,2021-02-25 10:24:53.232,,PRO
2751,666,USER,True,00,2021-02-25 10:46:06.064,,PRO
2752,667,USER,True,78,2021-02-25 11:11:21.591,OWNER,PRO
2760,668,USER,True,95,2021-02-25 15:57:24.685,OWNER,PRO
2762,669,USER,True,44,2021-02-26 10:23:18.613,EDITOR,PRO
2766,670,USER,True,33,2021-02-26 10:54:20.512,OWNER,PRO
2768,671,USER,True,92,2021-02-26 14:45:42.998,OWNER,PRO
2770,672,USER,True,94,2021-02-27 08:53:15.512,OWNER,PRO
2773,673,USER,True,78,2021-02-27 20:18:27.031,OWNER,PRO
2775,674,USER,True,93,2021-02-28 16:15:24.764,EDITOR,PRO
2777,675,USER,True,94,2021-03-01 09:31:43.120,OWNER,PRO
2779,676,USER,True,78,2021-03-01 12:45:23.280,EDITOR,PRO
2783,677,USER,True,94,2021-03-01 13:55:59.679,EDITOR,PRO
2785,678,USER,True,67,2021-03-01 14:20:30.479,OWNER,PRO
2787,679,USER,False,93,2021-03-01 15:06:47.695,EDITOR,PRO
2789,680,USER,True,78,2021-03-02 12:22:46.110,OWNER,PRO
2818,681,USER,True,75,2021-03-02 14:15:26.536,OWNER,PRO
2823,682,USER,True,93,2021-03-03 09:33:19.169,OWNER,PRO
2825,683,USER,True,95,2021-03-03 11:31:21.305,OWNER,PRO
2828,684,USER,True,75,2021-03-03 13:07:00.746,EDITOR,PRO
2830,686,USER,True,93,2021-03-04 12:40:11.922,OWNER,PRO
2832,687,USER,True,75,2021-03-04 16:04:46.323,EDITOR,PRO
2834,688,USER,True,93,2021-03-04 21:32:16.086,OWNER,PRO
2836,689,USER,True,92,2021-03-05 09:06:02.427,OWNER,PRO
2839,691,USER,True,33,2021-03-05 13:21:44.372,EDITOR,PRO
2842,692,USER,True,44,2021-03-05 13:34:38.786,OWNER,PRO
2851,693,USER,True,44,2021-03-05 13:55:52.711,,PRO
2852,694,USER,True,93,2021-03-05 14:44:01.671,OWNER,PRO
2854,696,USER,True,92,2021-03-08 10:39:56.472,EDITOR,PRO
2856,701,USER,True,92,2021-03-09 08:56:46.073,OWNER,PRO
2858,705,USER,True,78,2021-03-09 14:50:31.834,EDITOR,PRO
2881,706,USER,True,78,2021-03-09 17:37:16.207,OWNER,PRO
2883,707,USER,True,78,2021-03-09 18:07:59.194,OWNER,PRO
2885,708,USER,True,95,2021-03-10 10:45:09.278,OWNER,PRO
2887,709,USER,True,94,2021-03-10 13:43:00.612,OWNER,PRO
2889,710,USER,True,95,2021-03-10 14:14:17.135,OWNER,PRO
2891,711,USER,True,95,2021-03-10 14:46:29.086,OWNER,PRO
2893,712,USER,True,95,2021-03-10 17:09:07.189,EDITOR,PRO
2895,713,USER,True,67,2021-03-11 07:56:06.059,EDITOR,PRO
2908,714,USER,True,78,2021-03-11 15:02:53.415,OWNER,PRO
2910,715,USER,True,75,2021-03-11 15:52:19.533,OWNER,PRO
2912,716,USER,True,78,2021-03-11 15:59:38.870,OWNER,PRO
2914,717,USER,True,78,2021-03-11 16:21:12.850,OWNER,PRO
2916,718,USER,True,95,2021-03-12 08:51:54.736,OWNER,PRO
2918,719,USER,True,75,2021-03-12 13:35:03.827,,PRO
2919,720,USER,True,94,2021-03-12 14:10:41.945,OWNER,PRO
2922,721,USER,True,94,2021-03-12 17:46:37.313,OWNER,PRO
2926,723,USER,True,75,2021-03-15 13:49:32.497,EDITOR,PRO
2928,725,USER,True,93,2021-03-16 09:44:02.791,EDITOR,PRO
2930,726,USER,True,92,2021-03-16 09:52:12.452,OWNER,PRO
2932,727,USER,True,67,2021-03-16 12:00:36.734,OWNER,PRO
2935,728,USER,True,75,2021-03-16 14:29:56.742,OWNER,PRO
2938,729,USER,True,75,2021-03-16 14:47:53.125,OWNER,PRO
2940,730,USER,True,67,2021-03-16 19:56:58.449,OWNER,PRO
2942,731,USER,True,94,2021-03-17 10:13:08.575,OWNER,PRO
2944,732,USER,True,78,2021-03-17 11:22:07.368,OWNER,PRO
2969,733,USER,True,93,2021-03-17 11:48:08.269,,PRO
2970,734,USER,True,92,2021-03-17 12:14:39.806,OWNER,PRO
2972,735,USER,True,92,2021-03-17 12:36:42.915,OWNER,PRO
2975,737,USER,True,33,2021-03-18 04:35:20.373,EDITOR,PRO
2978,738,USER,True,75,2021-03-18 15:10:25.902,OWNER,PRO
2980,739,USER,True,44,2021-03-19 10:34:51.576,OWNER,PRO
2982,740,USER,True,92,2021-03-19 13:25:25.340,OWNER,PRO
2984,741,USER,True,13,2021-03-19 14:05:29.816,OWNER,PRO
3028,742,USER,True,94,2021-03-19 14:11:32.278,OWNER,PRO
3031,743,USER,True,94,2021-03-19 14:44:02.375,OWNER,PRO
3034,745,USER,True,94,2021-03-19 15:23:19.210,OWNER,PRO
3037,746,USER,True,94,2021-03-19 16:58:27.025,OWNER,PRO
3039,747,USER,True,93,2021-03-19 17:28:42.664,OWNER,PRO
3041,748,USER,True,75,2021-03-22 07:40:26.267,OWNER,PRO
3044,749,USER,True,75,2021-03-22 07:49:39.918,OWNER,PRO
3046,750,USER,True,75,2021-03-22 07:50:24.097,OWNER,PRO
3050,751,USER,True,92,2021-03-22 07:53:10.504,OWNER,PRO
3053,752,USER,True,75,2021-03-22 08:18:56.396,OWNER,PRO
3055,753,USER,True,94,2021-03-22 08:21:50.449,OWNER,PRO
3057,754,USER,True,94,2021-03-22 08:25:38.284,OWNER,PRO
3059,755,USER,True,94,2021-03-22 08:32:19.262,OWNER,PRO
3061,756,USER,True,94,2021-03-22 08:33:37.458,OWNER,PRO
3063,757,USER,True,94,2021-03-22 08:34:58.603,OWNER,PRO
3065,758,USER,True,75,2021-03-22 08:36:04.070,OWNER,PRO
3067,759,USER,True,92,2021-03-22 08:44:24.610,OWNER,PRO
3069,760,USER,True,75,2021-03-22 08:49:10.905,OWNER,PRO
3071,761,USER,True,78,2021-03-22 08:54:44.749,OWNER,PRO
3074,762,USER,True,06,2021-03-22 08:58:23.239,OWNER,PRO
3077,763,USER,True,75,2021-03-22 08:58:37.501,OWNER,PRO
3083,764,USER,True,78,2021-03-22 08:58:55.582,OWNER,PRO
3095,765,USER,True,93,2021-03-22 09:01:26.161,OWNER,PRO
3097,766,USER,True,78,2021-03-22 09:11:10.246,OWNER,PRO
3103,767,USER,True,94,2021-03-22 09:32:10.089,OWNER,PRO
3107,768,USER,True,78,2021-03-22 10:03:28.238,OWNER,PRO
3110,769,USER,True,75,2021-03-22 10:10:59.431,OWNER,PRO
3112,770,USER,True,92,2021-03-22 10:18:39.891,OWNER,PRO
3114,771,USER,True,93,2021-03-22 10:58:42.999,OWNER,PRO
3117,772,USER,True,92,2021-03-22 11:22:10.659,OWNER,PRO
3119,773,USER,True,78,2021-03-22 12:24:09.644,OWNER,PRO
3121,774,USER,True,78,2021-03-22 12:25:07.327,OWNER,PRO
3124,775,USER,True,78,2021-03-22 12:27:12.861,OWNER,PRO
3126,776,USER,True,92,2021-03-22 13:38:39.480,EDITOR,PRO
3129,777,USER,True,94,2021-03-22 13:39:51.936,OWNER,PRO
3132,778,USER,True,93,2021-03-22 14:52:52.945,OWNER,PRO
3134,779,USER,True,94,2021-03-22 15:16:22.057,EDITOR,PRO
3136,780,USER,True,44,2021-03-22 15:21:15.765,OWNER,PRO
3138,781,USER,True,94,2021-03-22 15:53:25.290,OWNER,PRO
3140,782,USER,True,78,2021-03-22 16:12:01.975,EDITOR,PRO
3142,783,USER,True,75,2021-03-22 16:44:52.904,OWNER,PRO
3144,784,USER,True,78,2021-03-22 17:16:01.027,EDITOR,PRO
3148,785,USER,False,92,2021-03-22 18:22:00.139,EDITOR,PRO
3150,786,USER,True,78,2021-03-22 21:13:31.227,OWNER,PRO
3152,787,USER,True,92,2021-03-23 08:16:14.525,EDITOR,PRO
3154,788,USER,True,75,2021-03-23 08:20:55.395,OWNER,PRO
3156,789,USER,True,33,2021-03-23 08:32:40.133,,PRO
3157,790,USER,True,33,2021-03-23 08:38:06.939,,PRO
3158,791,USER,True,94,2021-03-23 09:34:26.643,OWNER,PRO
3160,792,USER,True,94,2021-03-23 09:39:59.439,OWNER,PRO
3162,793,USER,True,93,2021-03-23 09:48:17.329,OWNER,PRO
3164,794,USER,True,75,2021-03-23 10:28:05.700,OWNER,PRO
3167,795,USER,True,92,2021-03-23 10:32:18.502,OWNER,PRO
3169,796,USER,True,92,2021-03-23 10:43:05.565,OWNER,PRO
3171,797,USER,True,75,2021-03-23 11:26:57.510,OWNER,PRO
3174,798,USER,True,75,2021-03-23 12:49:28.889,OWNER,PRO
3176,799,USER,True,93,2021-03-23 13:04:10.489,OWNER,PRO
3178,800,USER,True,75,2021-03-23 14:44:48.967,OWNER,PRO
3180,801,USER,True,92,2021-03-23 16:34:26.517,OWNER,PRO
3182,802,USER,True,75,2021-03-23 17:06:28.490,OWNER,PRO
3184,803,USER,True,75,2021-03-23 17:15:46.954,OWNER,PRO
3186,804,USER,True,75,2021-03-23 20:20:44.651,OWNER,PRO
3189,805,USER,True,92,2021-03-24 09:12:03.520,OWNER,PRO
3191,806,USER,True,92,2021-03-24 09:54:05.415,OWNER,PRO
3193,807,USER,True,93,2021-03-24 14:25:43.115,OWNER,PRO
3195,808,USER,True,92,2021-03-24 14:39:40.437,OWNER,PRO
3197,809,USER,True,75,2021-03-24 16:42:16.331,OWNER,PRO
3199,810,USER,True,93,2021-03-25 08:02:05.411,EDITOR,PRO
3201,812,USER,True,93,2021-03-25 10:50:38.103,,PRO
3202,813,USER,True,94,2021-03-25 14:11:34.755,OWNER,PRO
3204,814,USER,True,75,2021-03-25 14:23:06.213,OWNER,PRO
3206,815,USER,True,44,2021-03-25 15:29:50.251,OWNER,PRO
3213,816,USER,True,93,2021-03-25 15:55:08.657,OWNER,PRO
3215,817,USER,True,78,2021-03-26 08:56:52.362,OWNER,PRO
3217,818,USER,True,75,2021-03-26 10:25:19.238,EDITOR,PRO
3219,819,USER,True,93,2021-03-26 13:03:35.268,OWNER,PRO
3249,820,USER,True,75,2021-03-26 13:55:42.971,OWNER,PRO
3251,821,USER,True,75,2021-03-26 14:04:46.363,OWNER,PRO
3253,822,USER,True,93,2021-03-26 21:04:12.635,OWNER,PRO
3255,823,USER,True,75,2021-03-27 10:50:09.096,OWNER,PRO
3257,824,USER,True,75,2021-03-28 08:07:44.316,,PRO
3258,825,USER,True,92,2021-03-29 08:38:53.565,OWNER,PRO
3262,826,USER,True,93,2021-03-29 08:48:32.640,OWNER,PRO
3266,827,USER,True,92,2021-03-29 09:04:46.306,EDITOR,PRO
3268,828,USER,True,44,2021-03-29 09:10:10.433,OWNER,PRO
3271,830,USER,True,75,2021-03-29 13:06:25.080,OWNER,PRO
3273,831,USER,True,78,2021-03-29 13:19:47.835,EDITOR,PRO
3294,832,USER,True,78,2021-03-30 10:21:33.666,EDITOR,PRO
3303,833,USER,True,75,2021-03-30 13:34:37.167,OWNER,PRO
3305,834,USER,True,75,2021-03-30 14:32:25.905,OWNER,PRO
3307,835,USER,True,93,2021-03-30 15:05:33.424,OWNER,PRO
3309,836,USER,True,92,2021-03-30 18:29:59.187,OWNER,PRO
3315,837,USER,True,44,2021-03-31 07:03:06.043,OWNER,PRO
3317,838,USER,True,44,2021-03-31 07:14:52.968,EDITOR,PRO
3319,839,USER,True,44,2021-03-31 07:24:59.435,OWNER,PRO
3321,840,USER,True,44,2021-03-31 07:37:22.752,OWNER,PRO
3324,841,USER,True,44,2021-03-31 07:49:28.082,OWNER,PRO
3326,842,USER,True,44,2021-03-31 08:38:31.672,OWNER,PRO
3328,843,USER,True,78,2021-03-31 10:29:50.113,OWNER,PRO
3338,844,USER,True,93,2021-03-31 14:19:06.085,OWNER,PRO
3340,845,USER,True,93,2021-03-31 14:23:56.423,OWNER,PRO
3342,846,USER,True,44,2021-03-31 14:58:48.404,OWNER,PRO
3344,847,USER,True,75,2021-03-31 16:08:46.198,OWNER,PRO
3346,848,USER,True,67,2021-04-01 05:05:02.086,OWNER,PRO
3355,849,USER,True,92,2021-04-01 07:12:47.932,EDITOR,PRO
3357,850,USER,True,44,2021-04-01 07:27:32.366,EDITOR,PRO
3359,851,USER,True,"33,02",2021-04-01 08:07:20.208,OWNER,PRO
3362,852,USER,True,44,2021-04-01 11:28:08.940,OWNER,PRO
3370,853,USER,True,33,2021-04-01 12:23:45.391,OWNER,PRO
3372,855,USER,True,44,2021-04-01 14:25:59.025,OWNER,PRO
3374,857,USER,True,44,2021-04-02 12:02:40.377,OWNER,PRO
3376,858,USER,True,94,2021-04-02 12:24:17.989,OWNER,PRO
3378,859,USER,True,44,2021-04-02 12:47:37.888,OWNER,PRO
3380,860,USER,True,75,2021-04-02 14:10:48.074,OWNER,PRO
3411,861,USER,True,94,2021-04-02 18:54:19.727,OWNER,PRO
3413,862,USER,True,93,2021-04-05 12:35:05.847,OWNER,PRO
3415,863,USER,True,78,2021-04-06 07:27:46.673,OWNER,PRO
3480,864,USER,True,44,2021-04-06 08:45:31.608,OWNER,PRO
3482,865,USER,True,00,2021-04-06 09:38:29.971,,PRO
3483,866,USER,True,93,2021-04-06 10:49:30.672,OWNER,PRO
3485,867,USER,True,33,2021-04-07 07:12:01.419,OWNER,PRO
3487,868,USER,True,67,2021-04-07 07:19:25.015,OWNER,PRO
3489,869,USER,True,33,2021-04-07 07:40:20.881,OWNER,PRO
3491,870,USER,True,94,2021-04-07 08:34:54.770,OWNER,PRO
3493,871,USER,True,67,2021-04-07 09:06:48.275,OWNER,PRO
3499,872,USER,True,67,2021-04-07 09:30:28.724,OWNER,PRO
3501,873,USER,True,67,2021-04-07 11:44:52.283,OWNER,PRO
3503,874,USER,True,92,2021-04-07 12:17:20.177,OWNER,PRO
3505,875,USER,True,33,2021-04-07 12:24:50.795,OWNER,PRO
3507,876,USER,True,33,2021-04-07 12:44:09.383,OWNER,PRO
3510,877,USER,True,44,2021-04-07 14:46:10.402,OWNER,PRO
3539,878,USER,True,33,2021-04-07 17:28:37.351,OWNER,PRO
3541,879,USER,True,33,2021-04-08 07:42:22.264,OWNER,PRO
3543,880,USER,True,06,2021-04-08 08:59:41.218,EDITOR,PRO
3548,881,USER,True,33,2021-04-08 10:00:54.276,OWNER,PRO
3550,882,USER,True,94,2021-04-08 12:22:10.537,OWNER,PRO
3552,883,USER,False,93,2021-04-08 13:32:03.761,EDITOR,PRO
3554,884,USER,True,77,2021-04-09 08:38:06.952,OWNER,PRO
3556,885,USER,True,95,2021-04-09 09:44:44.617,OWNER,PRO
