,createdAt,territories,departement
3763,2021-11,['34'],34
3764,2021-11,['95'],95
3765,2021-11,['91'],91
3766,2021-11,['63'],63
3767,2021-11,['34'],34
3768,2021-11,['34'],34
3769,2021-11,['34'],34
3770,2021-11,['34'],34
3771,2021-11,['67'],67
3772,2021-11,['67'],67
3773,2021-11,['67'],67
3774,2021-11,['67'],67
3775,2021-11,['95'],95
3776,2021-11,['95'],95
3777,2021-11,['95'],95
3778,2021-11,['95'],95
3779,2021-11,['95'],95
3780,2021-11,['95'],95
3781,2021-11,['95'],95
3782,2021-11,['95'],95
3783,2021-11,['95'],95
3784,2021-11,['95'],95
3785,2021-11,['95'],95
3786,2021-11,['95'],95
3787,2021-11,['13'],13
3788,2021-11,['63'],63
3789,2021-11,['36'],36
3790,2021-11,['91'],91
3791,2021-11,['78'],78
3792,2021-11,['78'],78
3793,2021-11,['78'],78
3794,2021-11,['34'],34
3795,2021-11,['06'],06
3796,2021-11,['92'],92
3797,2021-11,['92'],92
3798,2021-11,['92'],92
3799,2021-11,['92'],92
3800,2021-11,['92'],92
3801,2021-11,['92'],92
3802,2021-11,['92'],92
3803,2021-11,['92'],92
3804,2021-11,['92'],92
3805,2021-11,['92'],92
3806,2021-11,['92'],92
3807,2021-11,['92'],92
3808,2021-11,['92'],92
3809,2021-11,['92'],92
3810,2021-11,['92'],92
3811,2021-11,['92'],92
3812,2021-11,['92'],92
3813,2021-11,['92'],92
3814,2021-11,['92'],92
3815,2021-11,['92'],92
3816,2021-11,['92'],92
3817,2021-11,['92'],92
3818,2021-11,['92'],92
3819,2021-11,['92'],92
3820,2021-11,"['94', '92']",94 92
3821,2021-11,['77'],77
3822,2021-11,['77'],77
3823,2021-11,['78'],78
3824,2021-11,['78'],78
3825,2021-11,['78'],78
3826,2021-11,['78'],78
3827,2021-11,['78'],78
3828,2021-11,['77'],77
3829,2021-11,['78'],78
3830,2021-11,['78'],78
3831,2021-11,['78'],78
3832,2021-11,['78'],78
3833,2021-11,['78'],78
3834,2021-11,['78'],78
3835,2021-11,['78'],78
3836,2021-11,['78'],78
3837,2021-11,['77'],77
3838,2021-11,['77'],77
3839,2021-11,['36'],36
3840,2021-11,['36'],36
3841,2021-11,['36'],36
3842,2021-11,['36'],36
3843,2021-11,['92'],92
3844,2021-11,['92'],92
3845,2021-11,['92'],92
3846,2021-11,['92'],92
3847,2021-11,['92'],92
3848,2021-11,['92'],92
3849,2021-11,['92'],92
3850,2021-11,['92'],92
3851,2021-11,['92'],92
3852,2021-11,['92'],92
3853,2021-11,['92'],92
3854,2021-11,['92'],92
3855,2021-11,['92'],92
3856,2021-11,['06'],06
3857,2021-11,['15'],15
3858,2021-11,['94'],94
3859,2021-11,['77'],77
3860,2021-11,['36'],36
3861,2021-11,['36'],36
3862,2021-11,['36'],36
3863,2021-11,['36'],36
3864,2021-11,['36'],36
3865,2021-11,['36'],36
3866,2021-11,['36'],36
3867,2021-11,['36'],36
3868,2021-11,['36'],36
3869,2021-11,['92'],92
3870,2021-11,['36'],36
3871,2021-11,['92'],92
3872,2021-11,['92'],92
3873,2021-11,['36'],36
3874,2021-11,['92'],92
3875,2021-11,['36'],36
3876,2021-11,['92'],92
3877,2021-11,['92'],92
3878,2021-11,['92'],92
3879,2021-11,['92'],92
3880,2021-11,['92'],92
3881,2021-11,['92'],92
3882,2021-11,['92'],92
3883,2021-11,['92'],92
3884,2021-11,['92'],92
3885,2021-11,['92'],92
3886,2021-11,['92'],92
3887,2021-11,['92'],92
3888,2021-11,['92'],92
3889,2021-11,['92'],92
3890,2021-11,['92'],92
3891,2021-11,['92'],92
3892,2021-11,['92'],92
3893,2021-11,['92'],92
3894,2021-11,['92'],92
3895,2021-11,['92'],92
3896,2021-11,['92'],92
3897,2021-11,['92'],92
3898,2021-11,['92'],92
3899,2021-11,['92'],92
3900,2021-11,['92'],92
3901,2021-11,['92'],92
3902,2021-11,['92'],92
3903,2021-11,['92'],92
3904,2021-11,['92'],92
3905,2021-11,['92'],92
3906,2021-11,['92'],92
3907,2021-11,['92'],92
3908,2021-11,['92'],92
3909,2021-11,['92'],92
3910,2021-11,['92'],92
3911,2021-11,['92'],92
3912,2021-11,['92'],92
3913,2021-11,['92'],92
3914,2021-11,['92'],92
3915,2021-11,['92'],92
3916,2021-11,['92'],92
3917,2021-11,['92'],92
3918,2021-11,['92'],92
3919,2021-11,['92'],92
3920,2021-11,['92'],92
3921,2021-11,['92'],92
3922,2021-11,['92'],92
3923,2021-11,['92'],92
3924,2021-11,['92'],92
3925,2021-11,['92'],92
3926,2021-11,['92'],92
3927,2021-11,['92'],92
3928,2021-11,['92'],92
3929,2021-11,['33'],33
3930,2021-11,['92'],92
3931,2021-11,['92'],92
3932,2021-11,['92'],92
3933,2021-11,['92'],92
3934,2021-11,['92'],92
3935,2021-11,['33'],33
3936,2021-11,['92'],92
3937,2021-11,['92'],92
3938,2021-11,['92'],92
3939,2021-11,['33'],33
3940,2021-11,['92'],92
3941,2021-11,['92'],92
3942,2021-11,['92'],92
3943,2021-11,['92'],92
3944,2021-11,['92'],92
3945,2021-11,['75'],75
3946,2021-11,['75'],75
3947,2021-11,['75'],75
3948,2021-11,['75'],75
3949,2021-11,['75'],75
3950,2021-11,['75'],75
3951,2021-11,['75'],75
3952,2021-11,['75'],75
3953,2021-11,['75'],75
3954,2021-11,['75'],75
3955,2021-11,['75'],75
3956,2021-11,['75'],75
3957,2021-11,['75'],75
3958,2021-11,['75'],75
3959,2021-11,['75'],75
3960,2021-11,['75'],75
3961,2021-11,['75'],75
3962,2021-11,['75'],75
3963,2021-11,['75'],75
3964,2021-11,['75'],75
3965,2021-11,['75'],75
3966,2021-11,['75'],75
3967,2021-11,['75'],75
3968,2021-11,['75'],75
3969,2021-11,['75'],75
3970,2021-11,['75'],75
3971,2021-11,['75'],75
3972,2021-11,['75'],75
3973,2021-11,['75'],75
3974,2021-11,['75'],75
3975,2021-11,['75'],75
3976,2021-11,['75'],75
3977,2021-11,['75'],75
3978,2021-11,['75'],75
3979,2021-11,['75'],75
3980,2021-11,['75'],75
3981,2021-11,['75'],75
3982,2021-11,['75'],75
3983,2021-11,['75'],75
3984,2021-11,['75'],75
3985,2021-11,['75'],75
3986,2021-11,['75'],75
3987,2021-11,['75'],75
3988,2021-11,['75'],75
3989,2021-11,['75'],75
3990,2021-11,['75'],75
3991,2021-11,['75'],75
3992,2021-11,['75'],75
3993,2021-11,['75'],75
3994,2021-11,['75'],75
3995,2021-11,['34'],34
3996,2021-11,['34'],34
3997,2021-11,['78'],78
3998,2021-11,['34'],34
3999,2021-11,['77'],77
4000,2021-11,['34'],34
4001,2021-11,['36'],36
4002,2021-11,['63'],63
4003,2021-11,['78'],78
4004,2021-11,['36'],36
4005,2021-11,['36'],36
4006,2021-11,['36'],36
4007,2021-11,['36'],36
4008,2021-11,['36'],36
4009,2021-11,['36'],36
4010,2021-11,['36'],36
4011,2021-11,['36'],36
4012,2021-11,['36'],36
4013,2021-11,['36'],36
4014,2021-11,['36'],36
4015,2021-11,['36'],36
4016,2021-11,['36'],36
4017,2021-11,['36'],36
4018,2021-11,['36'],36
4019,2021-11,['36'],36
4020,2021-11,['44'],44
4021,2021-11,['44'],44
4022,2021-11,['44'],44
4023,2021-11,['44'],44
4024,2021-11,['63'],63
4025,2021-11,['06'],06
4026,2021-11,['75'],75
4027,2021-11,['34'],34
4028,2021-11,['34'],34
4029,2021-12,['95'],95
4030,2021-12,['63'],63
4031,2021-12,['63'],63
4032,2021-12,['63'],63
4033,2021-12,['63'],63
4034,2021-12,['63'],63
4035,2021-12,['91'],91
4036,2021-12,['33'],33
4037,2021-12,['06'],06
4038,2021-12,['91'],91
4039,2021-12,['15'],15
4040,2021-12,['15'],15
4041,2021-12,['15'],15
4042,2021-12,['15'],15
4043,2021-12,['15'],15
4044,2021-12,['15'],15
4045,2021-12,['15'],15
4046,2021-12,['15'],15
4047,2021-12,['15'],15
4048,2021-12,['15'],15
4049,2021-12,['91'],91
4050,2021-12,['34'],34
4051,2021-12,['91'],91
4052,2021-12,['34'],34
4053,2021-12,['34'],34
4054,2021-12,['34'],34
4055,2021-12,['91'],91
4056,2021-12,['91'],91
4057,2021-12,['06'],06
4058,2021-12,['06'],06
4059,2021-12,['77'],77
4060,2021-12,['77'],77
4061,2021-12,['77'],77
4062,2021-12,['77'],77
4063,2021-12,['95'],95
4064,2021-12,['95'],95
4065,2021-12,['36'],36
4066,2021-12,['44'],44
4067,2021-12,['77'],77
4068,2021-12,['77'],77
4069,2021-12,['13'],13
4070,2021-12,['77'],77
4071,2021-12,['78'],78
4072,2021-12,['95'],95
4073,2021-12,['95'],95
4074,2021-12,['95'],95
4075,2021-12,['44'],44
4076,2021-12,['77'],77
4077,2021-12,['34'],34
4078,2021-12,['34'],34
4079,2021-12,['91'],91
4080,2021-12,['13'],13
4081,2021-12,['91'],91
4082,2021-12,['77'],77
4083,2021-12,['95'],95
4084,2021-12,['95'],95
4085,2021-12,['44'],44
4086,2021-12,['06'],06
4087,2021-12,['06'],06
4088,2021-12,['63'],63
4089,2021-12,['95'],95
4090,2021-12,['06'],06
4091,2021-12,['36'],36
4092,2021-12,['06'],06
4093,2021-12,['06'],06
4094,2021-12,['06'],06
4095,2021-12,['06'],06
4096,2021-12,['06'],06
4097,2021-12,['76'],76
4098,2021-12,['76'],76
4099,2021-12,['77'],77
4100,2021-12,['76'],76
4101,2021-12,['06'],06
4102,2021-12,['06'],06
4103,2021-12,['34'],34
4104,2021-12,['34'],34
4105,2021-12,['34'],34
4106,2021-12,['34'],34
4107,2021-12,['34'],34
4108,2021-12,['34'],34
4109,2021-12,['34'],34
4110,2021-12,['44'],44
4111,2021-12,['34'],34
4112,2021-12,['95'],95
4113,2021-12,['76'],76
4114,2021-12,['06'],06
4115,2021-12,['75'],75
4116,2021-12,['95'],95
4117,2021-12,['34'],34
4118,2021-12,['34'],34
4119,2021-12,['34'],34
4120,2021-12,['44'],44
4121,2021-12,['63'],63
4122,2021-12,['06'],06
4123,2021-12,['34'],34
4124,2021-12,['34'],34
4125,2021-12,['44'],44
4126,2021-12,['63'],63
4127,2021-12,['77'],77
4128,2021-12,['91'],91
4129,2021-12,['95'],95
4130,2021-12,['95'],95
4131,2021-12,['34'],34
4132,2021-12,['34'],34
4133,2021-12,['34'],34
4134,2021-12,['91'],91
4135,2021-12,['34'],34
4136,2021-12,['34'],34
4137,2021-12,['34'],34
4138,2021-12,['34'],34
4139,2021-12,['91'],91
4140,2021-12,['93'],93
4141,2021-12,['34'],34
4142,2021-12,['34'],34
4143,2021-12,['44'],44
4144,2021-12,['91'],91
4145,2021-12,['91'],91
4146,2021-12,['59'],59
4147,2021-12,['21'],21
4148,2021-12,['91'],91
4149,2021-12,['59'],59
4150,2021-12,['59'],59
4151,2021-12,['59'],59
4152,2021-12,['34'],34
4153,2021-12,"['91', ' 77']",91  77
4154,2021-12,['77'],77
4155,2021-12,['15'],15
4156,2021-12,['63'],63
4157,2021-12,['75'],75
4158,2021-12,['76'],76
4159,2021-12,['63'],63
4160,2021-12,['63'],63
4161,2021-12,['63'],63
4162,2021-12,['63'],63
4163,2021-12,['63'],63
4164,2021-12,['76'],76
4165,2021-12,['75'],75
4166,2021-12,['34'],34
4167,2021-12,['34'],34
4168,2021-12,['34'],34
4169,2021-12,['59'],59
4170,2021-12,['00'],00
4171,2021-12,['34'],34
4172,2021-12,['94'],94
4173,2021-12,['94'],94
4174,2021-12,['94'],94
4175,2021-12,['94'],94
4176,2021-12,['94'],94
4177,2021-12,['94'],94
4178,2021-12,['91'],91
4179,2021-12,['34'],34
4180,2021-12,['34'],34
4181,2021-12,['34'],34
4182,2022-01,['44'],44
4183,2022-01,['63'],63
4184,2022-01,['34'],34
4185,2022-01,['77'],77
4186,2022-01,['34'],34
4187,2022-01,['63'],63
4188,2022-01,['34'],34
4189,2022-01,['44'],44
4190,2022-01,['34'],34
4191,2022-01,['44'],44
4192,2022-01,['34'],34
4193,2022-01,['34'],34
4194,2022-01,['34'],34
4195,2022-01,['34'],34
4196,2022-01,['34'],34
4197,2022-01,['34'],34
4198,2022-01,['06'],06
4199,2022-01,['91'],91
4200,2022-01,['91'],91
4201,2022-01,['77'],77
4202,2022-01,['77'],77
4203,2022-01,['77'],77
4204,2022-01,['77'],77
4205,2022-01,['77'],77
4206,2022-01,['77'],77
4207,2022-01,['77'],77
4208,2022-01,['15'],15
4209,2022-01,['44'],44
4210,2022-01,['44'],44
4211,2022-01,['44'],44
4212,2022-01,['44'],44
4213,2022-01,['44'],44
4214,2022-01,['94'],94
4215,2022-01,['44'],44
4216,2022-01,['44'],44
4217,2022-01,['44'],44
4218,2022-01,['44'],44
4219,2022-01,['44'],44
4220,2022-01,['44'],44
4221,2022-01,['44'],44
4222,2022-01,['44'],44
4223,2022-01,['44'],44
4224,2022-01,['44'],44
4225,2022-01,['44'],44
4226,2022-01,['44'],44
4227,2022-01,['44'],44
4228,2022-01,['44'],44
4229,2022-01,['44'],44
4230,2022-01,['44'],44
4231,2022-01,['44'],44
4232,2022-01,['44'],44
4233,2022-01,['44'],44
4234,2022-01,['44'],44
4235,2022-01,['44'],44
4236,2022-01,['44'],44
4237,2022-01,['44'],44
4238,2022-01,['44'],44
4239,2022-01,['44'],44
4240,2022-01,['44'],44
4241,2022-01,['44'],44
4242,2022-01,['44'],44
4243,2022-01,['44'],44
4244,2022-01,['44'],44
4245,2022-01,['44'],44
4246,2022-01,['44'],44
4247,2022-01,['44'],44
4248,2022-01,['44'],44
4249,2022-01,['44'],44
4250,2022-01,['44'],44
4251,2022-01,['44'],44
4252,2022-01,['44'],44
4253,2022-01,['44'],44
4254,2022-01,['06'],06
4255,2022-01,['06'],06
4256,2022-01,['06'],06
4257,2022-01,['06'],06
4258,2022-01,['06'],06
4259,2022-01,['06'],06
4260,2022-01,['44'],44
4261,2022-01,['06'],06
4262,2022-01,['44'],44
4263,2022-01,['44'],44
4264,2022-01,['07'],07
4265,2022-01,['75'],75
4266,2022-01,['92'],92
4267,2022-01,['94'],94
4268,2022-01,['91'],91
4269,2022-01,['34'],34
4270,2022-01,['34'],34
4271,2022-01,['95'],95
4272,2022-01,['34'],34
4273,2022-01,['34'],34
4274,2022-01,['34'],34
4275,2022-01,['95'],95
4276,2022-01,['95'],95
4277,2022-01,['95'],95
4278,2022-01,['95'],95
4279,2022-01,['95'],95
4280,2022-01,['95'],95
4281,2022-01,['95'],95
4282,2022-01,['95'],95
4283,2022-01,['95'],95
4284,2022-01,['95'],95
4285,2022-01,['95'],95
4286,2022-01,['95'],95
4287,2022-01,['95'],95
4288,2022-01,['95'],95
4289,2022-01,['95'],95
4290,2022-01,['95'],95
4291,2022-01,['95'],95
4292,2022-01,['95'],95
4293,2022-01,['95'],95
4294,2022-01,['95'],95
4295,2022-01,['95'],95
4296,2022-01,['95'],95
4297,2022-01,['95'],95
4298,2022-01,['95'],95
4299,2022-01,['95'],95
4300,2022-01,['95'],95
4301,2022-01,['34'],34
4302,2022-01,['34'],34
4303,2022-01,['34'],34
4304,2022-01,['34'],34
4305,2022-01,['34'],34
4306,2022-01,['44'],44
4307,2022-01,['67'],67
4308,2022-01,['91'],91
4309,2022-01,['24'],24
4310,2022-01,['92'],92
4311,2022-01,['34'],34
4312,2022-01,['34'],34
4313,2022-01,['34'],34
4314,2022-01,['34'],34
4315,2022-01,['34'],34
4316,2022-01,['07'],07
4317,2022-01,['34'],34
4318,2022-01,['33'],33
4319,2022-01,['34'],34
4320,2022-01,['34'],34
4321,2022-01,['95'],95
4322,2022-01,['07'],07
4323,2022-01,['36'],36
4324,2022-01,['36'],36
4325,2022-01,['36'],36
4326,2022-01,['36'],36
4327,2022-01,['36'],36
4328,2022-01,['36'],36
4329,2022-01,['75'],75
4330,2022-01,['78'],78
4331,2022-01,['75'],75
4332,2022-01,['07'],07
4333,2022-01,['07'],07
4334,2022-01,['06'],06
4335,2022-01,['34'],34
4336,2022-01,['33'],33
4337,2022-01,['33'],33
4338,2022-01,['75'],75
4339,2022-01,['78'],78
4340,2022-01,['67'],67
4341,2022-01,['93'],93
4342,2022-01,['93'],93
4343,2022-01,['93'],93
4344,2022-01,['93'],93
4345,2022-01,['93'],93
4346,2022-01,['93'],93
4347,2022-01,['91'],91
4348,2022-01,['93'],93
4349,2022-01,['34'],34
4350,2022-01,['92'],92
4351,2022-01,['16'],16
4352,2022-01,['21'],21
4353,2022-01,['06'],06
4354,2022-01,['34'],34
4355,2022-01,['77'],77
4356,2022-01,['06'],06
4357,2022-01,['94'],94
4358,2022-01,['94'],94
4359,2022-01,['94'],94
4360,2022-01,['94'],94
4361,2022-01,['94'],94
4362,2022-01,['94'],94
4363,2022-01,['94'],94
4364,2022-01,['63'],63
4365,2022-01,['75'],75
4366,2022-01,['67'],67
4367,2022-01,['44'],44
4368,2022-01,['33'],33
4369,2022-01,['67'],67
4370,2022-01,['67'],67
4371,2022-01,['92'],92
4372,2022-01,['67'],67
4373,2022-01,['91'],91
4374,2022-01,['13'],13
4375,2022-01,['63'],63
4376,2022-01,['07'],07
4377,2022-01,['16'],16
4378,2022-01,['16'],16
4379,2022-01,['16'],16
4380,2022-01,['87'],87
4381,2022-01,['77'],77
4382,2022-01,['16'],16
4383,2022-01,['75'],75
4384,2022-01,['16'],16
4385,2022-01,['16'],16
4386,2022-01,['16'],16
4387,2022-01,['16'],16
4388,2022-01,['75'],75
4389,2022-01,['78'],78
4390,2022-01,['91'],91
4391,2022-01,['16'],16
4392,2022-01,['78'],78
4393,2022-01,['76'],76
4394,2022-01,['16'],16
4395,2022-01,['16'],16
4396,2022-01,['34'],34
4397,2022-01,['75'],75
4398,2022-01,['16'],16
4399,2022-01,['34'],34
4400,2022-01,['16'],16
4401,2022-01,['07'],07
4402,2022-01,['16'],16
4403,2022-01,['16'],16
4404,2022-01,['67'],67
4405,2022-01,['67'],67
4406,2022-01,['67'],67
4407,2022-01,['67'],67
4408,2022-01,['67'],67
4409,2022-01,['67'],67
4410,2022-01,['67'],67
4411,2022-01,['67'],67
4412,2022-01,['67'],67
4413,2022-01,['67'],67
4414,2022-01,['34'],34
4415,2022-01,['34'],34
4416,2022-01,['16'],16
4417,2022-01,['67'],67
4418,2022-01,['34'],34
4419,2022-01,['63'],63
4420,2022-01,['16'],16
4421,2022-01,['67'],67
4422,2022-01,['63'],63
4423,2022-01,['63'],63
4424,2022-01,['34'],34
4425,2022-01,['34'],34
4426,2022-01,['34'],34
4427,2022-01,['34'],34
4428,2022-01,['67'],67
4429,2022-01,['67'],67
4430,2022-01,['67'],67
4431,2022-01,['67'],67
4432,2022-01,['34'],34
4433,2022-01,['16'],16
4434,2022-01,['16'],16
4435,2022-01,['67'],67
4436,2022-01,['67'],67
4437,2022-01,['77'],77
4438,2022-01,['67'],67
4439,2022-01,['16'],16
4440,2022-01,['16'],16
4441,2022-01,['67'],67
4442,2022-01,['67'],67
4443,2022-01,['67'],67
4444,2022-01,['13'],13
4445,2022-01,['67'],67
4446,2022-01,['67'],67
4447,2022-01,['67'],67
4448,2022-01,['67'],67
4449,2022-01,['67'],67
4450,2022-01,['34'],34
4451,2022-01,['76'],76
4452,2022-01,['34'],34
4453,2022-01,['67'],67
4454,2022-01,['67'],67
4455,2022-01,['67'],67
4456,2022-01,['34'],34
4457,2022-01,['67'],67
4458,2022-01,['67'],67
4459,2022-01,['67'],67
4460,2022-01,['16'],16
4461,2022-01,['16'],16
4462,2022-01,['77'],77
4463,2022-01,['67'],67
4464,2022-01,['67'],67
4465,2022-01,['67'],67
4466,2022-01,['67'],67
4467,2022-01,['67'],67
4468,2022-01,['67'],67
4469,2022-01,['13'],13
4470,2022-01,['93'],93
4471,2022-01,['77'],77
4472,2022-01,['13'],13
4473,2022-01,['67'],67
4474,2022-01,['13'],13
4475,2022-01,['16'],16
4476,2022-01,['16'],16
4477,2022-01,['16'],16
4478,2022-01,['67'],67
4479,2022-01,['78'],78
4480,2022-01,['75'],75
4481,2022-01,['75'],75
4482,2022-01,['34'],34
4483,2022-01,['16'],16
4484,2022-01,['16'],16
4485,2022-01,['16'],16
4486,2022-01,['34'],34
4487,2022-01,['16'],16
4488,2022-01,['33'],33
4489,2022-01,['77'],77
4490,2022-01,['44'],44
4491,2022-01,['16'],16
4492,2022-01,['36'],36
4493,2022-01,['67'],67
4494,2022-01,['36'],36
4495,2022-01,['34'],34
4496,2022-01,['67'],67
4497,2022-01,['67'],67
4498,2022-01,['59'],59
4499,2022-01,['36'],36
4500,2022-01,['87'],87
4501,2022-01,['34'],34
4502,2022-01,['34'],34
4503,2022-02,['67'],67
4504,2022-02,['16'],16
4505,2022-02,['67'],67
4506,2022-02,['16'],16
4507,2022-02,['16'],16
4508,2022-02,['16'],16
4509,2022-02,['16'],16
4510,2022-02,['33'],33
4511,2022-02,['92'],92
4512,2022-02,['33'],33
4513,2022-02,['36'],36
4514,2022-02,['16'],16
4515,2022-02,['16'],16
4516,2022-02,['59'],59
