,departement,statut,Nb_services,territory
5291,Yvelines,1,2,78
5292,Yvelines,1,3,78
5293,Yvelines,0,3,78
5294,Yvelines,1,4,78
5295,Yvelines,1,4,78
5296,Yvelines,1,4,78
5297,Yvelines,1,4,78
5298,Yvelines,1,4,78
5299,Yvelines,1,9,78
5300,Yvelines,1,4,78
5301,Yvelines,1,4,78
5302,Yvelines,0,1,78
5303,Yvelines,1,1,78
5304,Yvelines,1,2,78
5305,Yvelines,1,5,78
5306,Yvelines,1,4,78
5307,Gironde,1,1,33
5308,Yvelines,2,1,78
5309,Yvelines,2,1,78
5310,Yvelines,2,1,78
5311,Yvelines,2,1,78
5312,Yvelines,2,1,78
5313,Loire-Atlantique,1,4,44
5314,Yvelines,2,1,78
5315,Yvelines,2,1,78
5316,Yvelines,2,1,78
5317,Yvelines,2,9,78
5318,Yvelines,2,1,78
5319,Yvelines,2,1,78
5320,Ardennes,1,1,
5321,Yvelines,2,1,78
5322,Yvelines,2,3,78
5323,Yvelines,2,1,78
5324,Yvelines,2,1,78
5325,Yvelines,2,1,78
5326,Yvelines,2,1,78
5327,Paris,1,1,75
5328,Paris,1,1,75
5329,Paris,1,1,75
5330,Gironde,1,6,33
5331,Yvelines,1,1,78
5332,Yvelines,1,2,78
5333,Yvelines,1,1,78
5334,Yvelines,1,2,78
5335,Yvelines,1,4,78
5336,Yvelines,1,1,78
5337,Yvelines,1,4,78
5338,Yvelines,1,2,78
5339,Yvelines,1,2,78
5340,Yvelines,1,2,78
5341,Yvelines,1,5,78
5342,Yvelines,1,4,78
5343,Yvelines,0,2,78
5344,Yvelines,1,4,78
5345,Yvelines,1,1,78
5346,Yvelines,1,5,78
5347,Yvelines,1,3,78
5348,Yvelines,1,1,78
5349,Yvelines,1,10,78
5350,Yvelines,1,1,78
5351,Yvelines,1,1,78
5352,Yvelines,1,1,78
5353,Yvelines,1,11,78
5354,Yvelines,1,2,78
5355,Yvelines,1,3,78
5356,Yvelines,1,2,78
5357,Yvelines,1,5,78
5358,Yvelines,1,4,78
5359,Yvelines,1,4,78
5360,Yvelines,1,4,78
5361,Yvelines,1,4,78
5362,Yvelines,1,4,78
5363,Yvelines,1,4,78
5364,Yvelines,1,1,78
5365,Yvelines,2,3,78
5366,Yvelines,2,4,78
5367,Yvelines,2,3,78
5368,Yvelines,2,5,78
5369,Yvelines,2,3,78
5370,Yvelines,2,4,78
5371,Yvelines,2,3,78
5372,Yvelines,2,3,78
5373,Yvelines,2,2,78
5374,Yvelines,2,9,78
5375,Yvelines,2,1,78
5376,Yvelines,2,1,78
5377,Yvelines,1,3,78
5378,Yvelines,1,4,78
5379,Yvelines,1,3,78
5380,Yvelines,1,5,78
5381,Yvelines,1,5,78
5382,Yvelines,0,1,78
5383,Yvelines,1,5,78
5384,Yvelines,1,3,78
5385,Yvelines,1,1,78
5386,Yvelines,1,3,78
5387,Yvelines,1,3,78
5388,Yvelines,1,4,78
5389,Yvelines,1,2,78
5390,Yvelines,1,1,78
5391,Yvelines,1,3,78
5392,Yvelines,0,2,78
5393,Yvelines,1,5,78
5394,Yvelines,1,1,78
5395,Yvelines,1,2,78
5396,Yvelines,1,1,78
5397,Yvelines,1,4,78
5398,Yvelines,0,2,78
5399,Yvelines,1,2,78
5400,Paris,1,2,75
5401,Yvelines,1,3,78
5402,Yvelines,1,4,78
5403,Paris,1,1,75
5404,Paris,1,1,75
5405,Gironde,1,3,33
5406,Gironde,0,1,33
5407,Gironde,1,1,33
5408,Paris,1,1,75
5409,Paris,1,3,75
5410,Paris,1,1,75
5411,Paris,1,1,75
5412,Paris,0,1,75
5413,Paris,1,2,75
5414,Paris,1,1,75
5415,Paris,1,1,75
5416,Paris,1,1,75
5417,Paris,1,1,75
5418,Paris,1,2,75
5419,Paris,1,3,75
5420,Paris,1,1,75
5421,Paris,1,1,75
5422,Paris,1,2,75
5423,Hauts-de-Seine,1,5,92
5424,Hauts-de-Seine,1,9,92
5425,Hauts-de-Seine,1,2,92
5426,Hauts-de-Seine,1,1,92
5427,Paris,1,1,75
5428,Hauts-de-Seine,1,1,92
5429,Paris,1,1,75
5430,Yvelines,2,8,78
5431,Yvelines,2,11,78
5432,Yvelines,2,8,78
5433,Yvelines,2,8,78
5434,Yvelines,2,3,78
5435,Yvelines,2,10,78
5436,Yvelines,2,1,78
5437,Yvelines,2,1,78
5438,Yvelines,2,4,78
5439,Yvelines,2,13,78
5440,Yvelines,2,2,78
5441,Yvelines,1,12,78
5442,Yvelines,1,4,78
5443,Yvelines,1,2,78
5444,Yvelines,2,2,78
5445,Yvelines,2,9,78
5446,Seine-Saint-Denis,1,3,93
5447,Paris,1,7,75
5448,Yvelines,1,4,78
5449,Yvelines,2,13,78
5450,Yvelines,1,1,78
5451,Paris,1,1,75
5452,Paris,1,3,75
5453,Paris,1,1,75
5454,Gironde,1,1,33
5455,Gironde,1,3,33
5456,Gironde,1,1,33
5457,Gironde,1,1,33
5458,Gironde,1,1,33
5459,Gironde,1,1,33
5460,Paris,1,1,75
5461,Paris,1,2,75
5462,Gironde,1,1,33
5463,Gironde,1,1,33
5464,Gironde,1,1,33
5465,Gironde,1,1,33
5466,Gironde,1,1,33
5467,Gironde,1,2,33
5468,Gironde,1,1,33
5469,Gironde,1,1,33
5470,Gironde,1,1,33
5471,Gironde,1,1,33
5472,Gironde,1,1,33
5473,Hauts-de-Seine,1,5,92
5474,Hauts-de-Seine,1,6,92
5475,Hauts-de-Seine,1,2,92
5476,Hauts-de-Seine,1,2,92
5477,Hauts-de-Seine,1,2,92
5478,Hauts-de-Seine,1,3,92
5479,Hauts-de-Seine,1,6,92
5480,Yvelines,1,1,78
5481,Yvelines,1,7,78
5482,Yvelines,1,3,78
5483,Yvelines,1,1,78
5484,Yvelines,1,2,78
5485,Yvelines,1,2,78
5486,Gironde,1,2,33
5487,Gironde,1,2,33
5488,Hauts-de-Seine,1,1,92
5489,Hauts-de-Seine,1,1,92
5490,Loire-Atlantique,1,2,44
5491,Yvelines,1,4,78
5492,Yvelines,1,2,78
5493,Yvelines,1,9,78
5494,Hauts-de-Seine,1,2,92
5495,Hauts-de-Seine,1,3,92
5496,Hauts-de-Seine,1,4,92
5497,Gironde,1,5,33
5498,Gironde,1,3,33
5499,Gironde,1,1,33
5500,Gironde,1,3,33
5501,Gironde,1,2,33
5502,Gironde,1,1,33
5503,Loire-Atlantique,1,2,44
5504,Gironde,1,4,33
5505,Gironde,1,4,33
5506,Yvelines,1,3,78
5507,Gironde,1,4,33
5508,Gironde,1,2,33
5509,Yvelines,2,1,78
5510,Yvelines,2,1,78
5511,Yvelines,1,1,78
5512,Yvelines,1,1,78
5513,Yvelines,1,1,78
5514,Gironde,1,3,33
5515,Yvelines,1,5,78
5516,Yvelines,1,1,78
5517,Yvelines,1,6,78
5518,Gironde,1,4,33
5519,Yvelines,1,5,78
5520,Yvelines,1,1,78
5521,Yvelines,1,1,78
5522,Yvelines,1,2,78
5523,Yvelines,1,1,78
5524,Yvelines,1,1,78
5525,Gironde,1,4,33
5526,Gironde,1,1,33
5527,Gironde,1,1,33
5528,Yvelines,1,1,78
5529,Yvelines,1,1,78
5530,Seine-Saint-Denis,1,10,93
5531,Gironde,1,4,33
5532,Gironde,1,1,33
5533,Gironde,1,3,33
5534,Gironde,1,3,33
5535,Gironde,1,10,33
5536,Gironde,1,2,33
5537,Yvelines,1,1,78
5538,Yvelines,1,1,78
5539,Hauts-de-Seine,1,3,92
5540,Gironde,1,5,33
5541,Gironde,1,2,33
5542,Gironde,1,1,33
5543,Gironde,1,1,33
5544,Gironde,1,2,33
5545,Gironde,1,1,33
5546,Gironde,1,1,33
5547,Gironde,1,2,33
5548,Paris,1,4,75
5549,Paris,1,2,75
5550,Gironde,1,1,33
5551,Gironde,1,7,33
5552,Paris,1,7,75
5553,Paris,1,1,75
5554,Loire-Atlantique,1,2,44
5555,Paris,1,1,75
5556,Paris,1,1,75
5557,Paris,0,1,75
5558,Paris,1,1,75
5559,Yvelines,1,4,78
5560,Yvelines,1,1,78
5561,Val-de-Marne,1,1,94
5562,Paris,0,1,75
5563,Paris,0,1,75
5564,Paris,1,1,75
5565,Paris,1,1,75
5566,Paris,1,2,75
5567,Paris,1,1,75
5568,Paris,1,1,75
5569,Paris,0,1,75
5570,Paris,0,1,75
5571,Gironde,1,2,33
5572,Hauts-de-Seine,1,3,92
5573,Paris,1,1,75
5574,Paris,0,1,75
5575,Paris,0,1,75
5576,Paris,0,1,75
5577,Paris,1,3,75
5578,Paris,1,1,75
5579,Paris,0,1,75
5580,Paris,0,1,75
5581,Paris,1,2,75
5582,Paris,1,1,75
5583,Loire-Atlantique,1,1,44
5584,Loire-Atlantique,1,2,44
5585,Gironde,1,2,33
5586,Gironde,1,2,33
5587,Gironde,1,1,33
5588,Gironde,1,1,33
5589,Hauts-de-Seine,1,1,92
5590,Hauts-de-Seine,1,6,92
5591,Yvelines,1,5,78
5592,Yvelines,0,4,78
5593,Yvelines,1,6,78
5594,Yvelines,1,5,78
5595,Yvelines,1,5,78
5596,Yvelines,1,5,78
5597,Yvelines,1,5,78
5598,Yvelines,1,7,78
5599,Yvelines,1,3,78
5600,Yvelines,1,2,78
5601,Gironde,1,2,33
5602,Yvelines,1,1,78
5603,Yvelines,1,1,78
5604,Yvelines,1,1,78
5605,Yvelines,1,4,78
5606,Hauts-de-Seine,1,2,92
5607,Hauts-de-Seine,1,2,92
5608,Hauts-de-Seine,1,2,92
5609,Yvelines,1,1,78
5610,Yvelines,1,1,78
5611,Yvelines,1,2,78
5612,Yvelines,1,1,78
5613,Yvelines,1,1,78
5614,Loire-Atlantique,1,8,44
5615,Gironde,1,3,33
5616,Gironde,1,4,33
5617,Gironde,1,5,33
5618,Gironde,1,3,33
5619,Gironde,1,3,33
5620,Gironde,1,3,33
5621,Gironde,1,1,33
5622,Gironde,1,2,33
5623,Gironde,1,2,33
5624,Gironde,1,1,33
5625,Gironde,1,4,33
5626,Gironde,1,2,33
5627,Paris,1,8,75
5628,Gironde,1,2,33
5629,Paris,1,4,75
5630,Paris,1,2,75
5631,Seine-Saint-Denis,1,1,93
5632,Gironde,1,4,33
5633,Gironde,1,2,33
5634,Gironde,1,2,33
5635,Gironde,1,1,33
5636,Gironde,1,2,33
5637,Gironde,1,3,33
5638,Gironde,1,1,33
5639,Gironde,1,3,33
5640,Gironde,1,3,33
5641,Gironde,1,4,33
5642,Gironde,1,2,33
5643,Gironde,1,2,33
5644,Gironde,1,2,33
5645,Gironde,1,1,33
5646,Gironde,1,2,33
5647,Gironde,1,2,33
5648,Gironde,1,2,33
5649,Gironde,1,2,33
5650,Gironde,1,2,33
5651,Gironde,1,1,33
5652,Gironde,1,2,33
5653,Gironde,1,3,33
5654,Gironde,1,2,33
5655,Gironde,1,1,33
5656,Gironde,1,4,33
5657,Gironde,0,4,33
5658,Gironde,1,3,33
5659,Gironde,1,3,33
5660,Gironde,1,3,33
5661,Gironde,1,3,33
5662,Gironde,1,3,33
5663,Gironde,1,1,33
5664,Gironde,1,1,33
5665,Seine-Saint-Denis,1,3,93
5666,Val-de-Marne,1,5,94
5667,Val-de-Marne,1,3,94
5668,Val-de-Marne,1,1,94
5669,Val-de-Marne,1,3,94
5670,Val-de-Marne,1,1,94
5671,Val-de-Marne,1,7,94
5672,Val-de-Marne,1,7,94
5673,Paris,1,3,75
5674,Loire-Atlantique,1,2,44
5675,Loire-Atlantique,0,1,44
5676,Val-de-Marne,1,4,94
5677,Val-de-Marne,1,6,94
5678,Val-de-Marne,1,4,94
5679,Val-de-Marne,1,3,94
5680,Val-de-Marne,1,6,94
5681,Val-de-Marne,1,3,94
5682,Val-de-Marne,1,3,94
5683,Val-de-Marne,1,5,94
5684,Val-de-Marne,1,2,94
5685,Val-de-Marne,1,3,94
5686,Val-de-Marne,1,2,94
5687,Val-de-Marne,1,5,94
5688,Val-de-Marne,1,3,94
5689,Val-de-Marne,1,2,94
5690,Yvelines,1,1,78
5691,Val-de-Marne,1,4,94
5692,Yvelines,1,2,78
5693,Yvelines,1,2,78
5694,Yvelines,1,3,78
5695,Val-de-Marne,1,2,94
5696,Val-de-Marne,1,2,94
5697,Hauts-de-Seine,1,6,92
5698,Val-de-Marne,1,2,94
5699,Val-de-Marne,1,2,94
5700,Val-de-Marne,1,4,94
5701,Val-de-Marne,1,6,94
5702,Val-de-Marne,1,3,94
5703,Val-de-Marne,1,2,94
5704,Val-de-Marne,1,7,94
5705,Val-de-Marne,1,6,94
5706,Val-de-Marne,1,3,94
5707,Val-de-Marne,1,6,94
5708,Val-de-Marne,1,2,94
5709,Val-de-Marne,1,1,94
5710,Val-de-Marne,1,2,94
5711,Val-de-Marne,1,2,94
5712,Val-de-Marne,1,3,94
5713,Val-de-Marne,1,2,94
5714,Val-de-Marne,1,4,94
5715,Val-de-Marne,1,3,94
5716,Val-de-Marne,1,3,94
5717,Yvelines,1,4,78
5718,Val-de-Marne,1,3,94
5719,Val-de-Marne,1,4,94
5720,Yvelines,1,3,78
5721,Val-de-Marne,1,3,94
5722,Yvelines,1,2,78
5723,Val-de-Marne,1,3,94
5724,Yvelines,1,5,78
5725,Val-de-Marne,1,4,94
5726,Val-de-Marne,1,3,94
5727,Yvelines,1,4,78
5728,Val-de-Marne,1,5,94
5729,Val-de-Marne,1,4,94
5730,Yvelines,1,5,78
5731,Yvelines,1,5,78
5732,Yvelines,1,4,78
5733,Yvelines,1,2,78
5734,Yvelines,1,2,78
5735,Val-de-Marne,1,7,94
5736,Yvelines,1,2,78
5737,Val-de-Marne,1,1,94
5738,Yvelines,1,4,78
5739,Yvelines,1,3,78
5740,Yvelines,1,3,78
5741,Yvelines,1,1,78
5742,Yvelines,1,4,78
5743,Yvelines,1,3,78
5744,Yvelines,1,1,78
5745,Val-de-Marne,0,6,94
5746,Yvelines,1,1,78
5747,Yvelines,1,1,78
5748,Yvelines,1,1,78
5749,Yvelines,1,1,78
5750,Val-de-Marne,1,4,94
5751,Val-de-Marne,1,4,94
5752,Val-de-Marne,1,2,94
5753,Val-de-Marne,1,1,94
5754,Val-de-Marne,1,1,94
5755,Val-de-Marne,1,7,94
5756,Val-de-Marne,1,2,94
5757,Val-de-Marne,1,1,94
5758,Gironde,1,7,33
5759,Val-de-Marne,1,7,94
5760,Val-de-Marne,1,7,94
5761,Loire-Atlantique,1,2,44
5762,Val-de-Marne,1,1,94
5763,Val-de-Marne,1,2,94
5764,Hauts-de-Seine,1,3,92
5765,Val-de-Marne,1,5,94
5766,Val-de-Marne,1,5,94
5767,Val-de-Marne,1,7,94
5768,Val-de-Marne,1,6,94
5769,Val-de-Marne,1,3,94
5770,Val-de-Marne,1,8,94
5771,Val-de-Marne,1,6,94
5772,Val-de-Marne,1,6,94
5773,Val-de-Marne,1,1,94
5774,Gironde,1,3,33
5775,Loire-Atlantique,1,1,44
5776,Loire-Atlantique,1,1,44
5777,Gironde,1,2,33
5778,Loire-Atlantique,1,6,44
5779,Hauts-de-Seine,1,1,92
5780,Loire-Atlantique,1,2,44
5781,Loire-Atlantique,1,3,44
5782,Loire-Atlantique,1,2,44
5783,Loire-Atlantique,1,2,44
5784,Loire-Atlantique,1,3,44
5785,Loire-Atlantique,1,3,44
5786,Loire-Atlantique,1,2,44
5787,Gironde,1,2,33
5788,Gironde,1,6,33
5789,Gironde,1,3,33
5790,Gironde,1,4,33
5791,Gironde,1,3,33
5792,Gironde,1,5,33
5793,Gironde,1,4,33
5794,Gironde,1,6,33
5795,Gironde,1,4,33
5796,Gironde,1,5,33
5797,Gironde,1,5,33
5798,Gironde,1,4,33
5799,Gironde,1,5,33
5800,Gironde,0,4,33
5801,Gironde,1,3,33
5802,Gironde,1,3,33
5803,Gironde,1,1,33
5804,Seine-Saint-Denis,1,6,93
5805,Gironde,1,5,33
5806,Gironde,1,1,33
5807,Loire-Atlantique,0,2,44
5808,Gironde,1,1,33
5809,Loire-Atlantique,1,1,44
5810,Gironde,1,1,33
5811,Gironde,1,1,33
5812,Gironde,1,1,33
5813,Gironde,1,1,33
5814,Gironde,1,1,33
5815,Gironde,1,1,33
5816,Gironde,1,2,33
5817,Gironde,1,1,33
5818,Gironde,1,1,33
5819,Gironde,1,1,33
5820,Gironde,1,3,33
5821,Gironde,1,4,33
5822,Gironde,1,1,33
5823,Gironde,1,2,33
5824,Loire-Atlantique,1,3,44
5825,Val-de-Marne,1,3,94
5826,Val-de-Marne,1,8,94
5827,Hauts-de-Seine,1,4,92
5828,Hauts-de-Seine,1,3,92
5829,Seine-Saint-Denis,1,3,93
5830,Yvelines,2,1,78
5831,Yvelines,1,2,78
5832,Yvelines,1,2,78
5833,Yvelines,1,3,78
5834,Yvelines,1,3,78
5835,Yvelines,1,1,78
5836,Yvelines,1,3,78
5837,Yvelines,1,2,78
5838,Yvelines,1,1,78
5839,Yvelines,1,3,78
5840,Yvelines,1,4,78
5841,Yvelines,1,3,78
5842,Yvelines,1,4,78
5843,Yvelines,1,1,78
5844,Yvelines,1,1,78
5845,Yvelines,1,3,78
5846,Yvelines,1,1,78
5847,Yvelines,2,1,78
5848,Hauts-de-Seine,1,1,92
5849,Hauts-de-Seine,1,2,92
5850,Hauts-de-Seine,1,1,92
5851,Yvelines,1,2,78
5852,Yvelines,1,5,78
5853,Yvelines,1,1,78
5854,Yvelines,1,1,78
5855,Yvelines,1,1,78
5856,Yvelines,1,2,78
5857,Yvelines,1,2,78
5858,Yvelines,1,5,78
5859,Yvelines,1,1,78
5860,Loire-Atlantique,1,1,44
5861,Loire-Atlantique,1,5,44
5862,Yvelines,1,3,78
5863,Val-de-Marne,1,3,94
5864,Val-de-Marne,1,4,94
5865,Val-de-Marne,1,4,94
5866,Val-de-Marne,1,2,94
5867,Val-de-Marne,1,13,94
5868,Val-de-Marne,1,1,94
5869,Val-de-Marne,1,2,94
5870,Val-de-Marne,1,3,94
5871,Val-de-Marne,1,3,94
5872,Val-de-Marne,1,5,94
5873,Val-de-Marne,1,1,94
5874,Val-de-Marne,1,3,94
5875,Val-de-Marne,1,3,94
5876,Val-de-Marne,1,5,94
5877,Val-de-Marne,1,3,94
5878,Val-de-Marne,1,3,94
5879,Val-de-Marne,1,1,94
5880,Val-de-Marne,1,1,94
5881,Val-de-Marne,1,1,94
5882,Val-de-Marne,1,2,94
5883,Val-de-Marne,1,2,94
5884,Gironde,1,3,33
5885,Val-de-Marne,1,4,94
5886,Val-de-Marne,1,1,94
5887,Val-de-Marne,1,1,94
5888,Val-de-Marne,1,1,94
5889,Val-de-Marne,1,5,94
5890,Val-de-Marne,1,6,94
5891,Val-de-Marne,1,2,94
5892,Val-de-Marne,1,5,94
5893,Val-de-Marne,1,5,94
5894,Val-de-Marne,1,4,94
5895,Val-de-Marne,1,2,94
5896,Val-de-Marne,1,2,94
5897,Val-de-Marne,1,1,94
5898,Val-de-Marne,1,6,94
5899,Val-de-Marne,1,14,94
5900,Val-de-Marne,1,1,94
5901,Val-de-Marne,1,1,94
5902,Val-de-Marne,1,1,94
5903,Val-de-Marne,1,2,94
5904,Yvelines,1,1,78
5905,Hauts-de-Seine,0,1,92
5906,Hauts-de-Seine,0,2,92
5907,Loire-Atlantique,1,1,44
5908,Val-de-Marne,1,2,94
5909,Val-de-Marne,1,2,94
5910,Val-de-Marne,1,2,94
5911,Yvelines,2,1,78
5912,Hauts-de-Seine,1,1,92
5913,Yvelines,1,1,78
5914,Hauts-de-Seine,1,4,92
5915,Hauts-de-Seine,1,1,92
5916,Hauts-de-Seine,1,3,92
5917,Hauts-de-Seine,1,4,92
5918,Hauts-de-Seine,1,4,92
5919,Hauts-de-Seine,1,2,92
5920,Hauts-de-Seine,0,3,92
5921,Val-de-Marne,1,1,94
5922,Val-de-Marne,0,3,94
5923,Val-de-Marne,1,3,94
5924,Val-de-Marne,0,1,94
5925,Val-de-Marne,1,2,94
5926,Loire-Atlantique,1,3,44
5927,Paris,1,1,75
5928,Paris,1,1,75
5929,Paris,1,1,75
5930,Paris,1,4,75
5931,Paris,1,5,75
5932,Yvelines,1,1,78
5933,Yvelines,1,4,78
5934,Yvelines,0,2,78
5935,Yvelines,1,3,78
5936,Yvelines,1,2,78
5937,Yvelines,0,1,78
5938,Yvelines,1,1,78
5939,Yvelines,1,2,78
5940,Yvelines,1,4,78
5941,Yvelines,1,4,78
5942,Yvelines,1,6,78
5943,Yvelines,1,4,78
5944,Yvelines,1,4,78
5945,Yvelines,1,4,78
5946,Yvelines,1,1,78
5947,Yvelines,1,1,78
5948,Yvelines,1,1,78
5949,Yvelines,1,2,78
5950,Yvelines,2,2,78
5951,Val-de-Marne,1,5,94
5952,Val-de-Marne,1,3,94
5953,Val-de-Marne,1,2,94
5954,Val-de-Marne,1,1,94
5955,Val-de-Marne,1,1,94
5956,Val-de-Marne,1,1,94
5957,Val-de-Marne,1,1,94
5958,Val-de-Marne,1,1,94
5959,Val-de-Marne,1,1,94
5960,Val-de-Marne,1,1,94
5961,Val-de-Marne,1,1,94
5962,Val-de-Marne,1,1,94
5963,Val-de-Marne,1,1,94
5964,Val-de-Marne,1,1,94
5965,Val-de-Marne,1,4,94
5966,Val-de-Marne,1,1,94
5967,Val-de-Marne,1,3,94
5968,Val-de-Marne,1,2,94
5969,Val-de-Marne,1,2,94
5970,Val-de-Marne,1,1,94
5971,Val-de-Marne,1,2,94
5972,Val-de-Marne,1,3,94
5973,Val-de-Marne,1,6,94
5974,Gironde,1,3,33
5975,Val-de-Marne,1,3,94
5976,Hauts-de-Seine,1,1,92
5977,Hauts-de-Seine,1,1,92
5978,Yvelines,1,1,78
5979,Yvelines,1,1,78
5980,Loire-Atlantique,1,11,44
5981,Yvelines,1,4,78
5982,Yvelines,1,4,78
5983,Yvelines,1,4,78
5984,Yvelines,1,4,78
5985,Gironde,1,1,33
5986,Hauts-de-Seine,0,1,92
5987,Gironde,1,1,33
5988,Hauts-de-Seine,1,2,92
5989,Hauts-de-Seine,1,5,92
5990,Hauts-de-Seine,1,6,92
5991,Hauts-de-Seine,1,4,92
5992,Val-de-Marne,1,7,94
5993,Val-de-Marne,1,5,94
5994,Val-de-Marne,1,5,94
5995,Hauts-de-Seine,1,1,92
5996,Paris,1,1,75
5997,Yvelines,2,4,78
5998,Yvelines,1,1,78
5999,Yvelines,1,1,78
6000,Yvelines,1,2,78
6001,Yvelines,1,2,78
6002,Yvelines,1,3,78
6003,Yvelines,1,1,78
6004,Loire-Atlantique,1,2,44
6005,Yvelines,1,2,78
6006,Yvelines,1,1,78
6007,Yvelines,1,2,78
6008,Yvelines,0,1,78
6009,Yvelines,1,2,78
6010,Yvelines,1,1,78
6011,Yvelines,1,2,78
6012,Val-de-Marne,1,5,94
6013,Val-de-Marne,1,3,94
6014,Yvelines,1,1,78
6015,Yvelines,0,1,78
6016,Yvelines,1,3,78
6017,Yvelines,1,3,78
6018,Yvelines,1,3,78
6019,Yvelines,1,1,78
6020,Yvelines,1,4,78
6021,Yvelines,1,2,78
6022,Yvelines,1,2,78
6023,Yvelines,1,1,78
6024,Yvelines,1,2,78
6025,Yvelines,1,4,78
6026,Yvelines,1,1,78
6027,Yvelines,1,2,78
6028,Yvelines,1,5,78
6029,Yvelines,1,1,78
6030,Yvelines,1,1,78
6031,Yvelines,1,1,78
6032,Yvelines,1,1,78
6033,Yvelines,1,1,78
6034,Yvelines,1,1,78
6035,Yvelines,1,2,78
6036,Yvelines,1,3,78
6037,Yvelines,0,1,78
6038,Yvelines,1,2,78
6039,Yvelines,1,2,78
6040,Yvelines,1,1,78
6041,Yvelines,1,3,78
6042,Val-de-Marne,1,3,94
6043,Yvelines,1,3,78
6044,Yvelines,1,1,78
6045,Yvelines,1,2,78
6046,Yvelines,1,1,78
6047,Yvelines,1,2,78
6048,Yvelines,1,1,78
6049,Yvelines,1,1,78
6050,Yvelines,1,2,78
6051,Yvelines,1,5,78
6052,Yvelines,1,3,78
6053,Yvelines,1,1,78
6054,Yvelines,1,1,78
6055,Yvelines,1,2,78
6056,Yvelines,1,1,78
6057,Yvelines,1,1,78
6058,Yvelines,1,4,78
6059,Yvelines,1,3,78
6060,Yvelines,1,2,78
6061,Yvelines,1,2,78
6062,Yvelines,1,2,78
6063,Yvelines,1,1,78
6064,Yvelines,1,1,78
6065,Yvelines,1,2,78
6066,Yvelines,1,2,78
6067,Yvelines,1,4,78
6068,Yvelines,1,2,78
6069,Yvelines,1,2,78
6070,Yvelines,1,2,78
6071,Yvelines,1,3,78
6072,Yvelines,1,3,78
6073,Yvelines,1,1,78
6074,Yvelines,1,2,78
6075,Loire-Atlantique,1,3,44
6076,Bas-Rhin,1,2,67
6077,Hauts-de-Seine,1,4,92
6078,Hauts-de-Seine,1,3,92
6079,Gironde,0,1,33
6080,Yvelines,1,1,78
6081,Yvelines,1,1,78
6082,Yvelines,1,1,78
6083,Yvelines,0,1,78
6084,Yvelines,1,1,78
6085,Yvelines,1,2,78
6086,Yvelines,1,3,78
6087,Yvelines,1,1,78
6088,Yvelines,1,2,78
6089,Yvelines,1,2,78
6090,Yvelines,0,4,78
6091,Yvelines,1,2,78
6092,Paris,1,5,75
6093,Hauts-de-Seine,1,4,92
6094,Val-de-Marne,1,1,94
6095,Val-de-Marne,1,2,94
6096,Val-de-Marne,1,2,94
6097,Val-de-Marne,1,3,94
6098,Val-de-Marne,0,1,94
6099,Val-de-Marne,1,3,94
6100,Hauts-de-Seine,1,1,92
6101,Yvelines,1,2,78
6102,Yvelines,1,5,78
6103,Yvelines,1,2,78
6104,Yvelines,1,2,78
6105,Yvelines,0,2,78
6106,Yvelines,1,1,78
6107,Yvelines,1,3,78
6108,Yvelines,1,7,78
6109,Yvelines,0,1,78
6110,Yvelines,1,4,78
6111,Yvelines,1,2,78
6112,Yvelines,1,2,78
6113,Yvelines,1,3,78
6114,Val-de-Marne,1,2,94
6115,Yvelines,1,1,78
6116,Val-de-Marne,1,1,94
6117,Yvelines,1,5,78
6118,Yvelines,1,3,78
6119,Val-de-Marne,1,1,94
6120,Val-de-Marne,1,1,94
6121,Val-de-Marne,1,1,94
6122,Val-de-Marne,0,1,94
6123,Yvelines,1,5,78
6124,Yvelines,1,3,78
6125,Yvelines,1,2,78
6126,Yvelines,1,1,78
6127,Yvelines,1,1,78
6128,Yvelines,1,1,78
6129,Yvelines,1,1,78
6130,Yvelines,1,1,78
6131,Yvelines,1,3,78
6132,Yvelines,1,3,78
6133,Yvelines,1,3,78
6134,Val-de-Marne,1,2,94
6135,Yvelines,1,1,78
6136,Yvelines,1,2,78
6137,Val-de-Marne,1,1,94
6138,Val-de-Marne,1,1,94
6139,Yvelines,1,2,78
6140,Yvelines,1,3,78
6141,Val-de-Marne,1,3,94
6142,Yvelines,1,4,78
6143,Val-de-Marne,1,3,94
6144,Val-de-Marne,1,11,94
6145,Val-de-Marne,1,7,94
6146,Val-de-Marne,1,12,94
6147,Val-de-Marne,1,2,94
6148,Val-de-Marne,1,1,94
6149,Val-de-Marne,1,8,94
6150,Loire-Atlantique,0,3,44
6151,Loire-Atlantique,0,3,44
6152,Yvelines,1,4,78
6153,Yvelines,1,3,78
6154,Seine-Saint-Denis,1,2,93
6155,Seine-Saint-Denis,1,2,93
6156,Seine-Saint-Denis,1,2,93
6157,Val-de-Marne,1,6,94
6158,Val-de-Marne,1,15,94
6159,Val-de-Marne,1,7,94
6160,Paris,2,4,75
6161,Val-de-Marne,1,13,94
6162,Val-de-Marne,1,1,94
6163,Val-de-Marne,1,2,94
6164,Val-de-Marne,1,3,94
6165,Val-de-Marne,1,1,94
6166,Seine-Saint-Denis,1,2,93
6167,Seine-Saint-Denis,1,2,93
6168,Seine-Saint-Denis,1,2,93
6169,Seine-Saint-Denis,1,2,93
6170,Seine-Saint-Denis,1,2,93
6171,Seine-Saint-Denis,1,2,93
