,territories,status
6200,33,PRO
6201,75,PRO
6202,67,PRO
6203,78,PRO
6204,75,PRO
6205,75,PRO
6206,67,PRO
6207,75,PRO
6208,75,PRO
6209,95,PRO
6210,93,PRO
6211,75,PRO
6212,92,PRO
6213,92,PRO
6214,67,PRO
6215,75,PRO
6216,75,PRO
6217,44,PRO
6218,92,PRO
6219,75,PRO
6220,75,PRO
6221,93,PRO
6222,93,PRO
6223,94,PRO
6224,75,PRO
6225,75,PRO
6226,92,PRO
6227,67,PRO
6228,75,PRO
6229,92,PRO
6230,78,PRO
6231,44,PRO
6232,95,PRO
6233,75,PRO
6234,75,PRO
6235,92,PRO
6236,75,PRO
6237,78,PRO
6238,33,PRO
6239,75,PRO
6240,75,PRO
6241,94,PRO
6242,78,PRO
6243,44,PRO
6244,75,PRO
6245,93,PRO
6246,93,PRO
6247,75,PRO
6248,75,PRO
6249,92,PRO
6250,91,PRO
6251,75,PRO
6252,92,PRO
6253,75,PRO
6254,77,PRO
6255,78,PRO
6256,33,PRO
6257,95,PRO
6258,92,PRO
6259,75,PRO
6260,75,PRO
6261,75,PRO
6262,75,PRO
6263,92,PRO
6264,93,PRO
6265,75,PRO
6266,33,PRO
6267,78,PRO
6268,44,PRO
6269,92,PRO
6270,33,PRO
6271,78,PRO
6272,67,PRO
6273,75,PRO
6274,33,PRO
6275,92,PRO
6276,33,PRO
6277,75,PRO
6278,92,PRO
6279,92,PRO
6280,33,PRO
6281,75,PRO
6282,94,PRO
6283,78,PRO
6284,67,PRO
6285,92,PRO
6286,75,PRO
6287,94,PRO
6288,92,PRO
6289,33,PRO
6290,63,PRO
6291,78,PRO
6292,44,PRO
6293,67,PRO
6294,75,PRO
6295,78,PRO
6296,44,PRO
6297,75,PRO
6298,92,PRO
6299,92,PRO
6300,75,PRO
6301,78,PRO
6302,78,PRO
6303,92,PRO
6304,33,PRO
6305,67,PRO
6306,92,PRO
6307,78,PRO
6308,92,PRO
6309,78,PRO
6310,92,PRO
6311,33,PRO
6312,92,PRO
6313,75,PRO
6314,94,PRO
6315,33,PRO
6316,67,PRO
6317,93,PRO
6318,33,PRO
6319,33,PRO
6320,67,PRO
6321,44,PRO
6322,75,PRO
6323,75,PRO
6324,33,PRO
6325,92,PRO
6326,94,PRO
6327,33,PRO
6328,91,PRO
6329,92,PRO
6330,33,PRO
6331,33,PRO
6332,33,PRO
6333,93,PRO
6334,75,PRO
6335,78,PRO
6336,94,PRO
6337,92,PRO
6338,78,PRO
6339,33,PRO
6340,33,PRO
6341,75,PRO
6342,92,PRO
6343,94,PRO
6344,78,PRO
6345,92,PRO
6346,67,PRO
6347,93,PRO
6348,75,PRO
6349,92,PRO
6350,92,PRO
6351,92,PRO
6352,75,PRO
6353,78,PRO
6354,75,PRO
6355,33,PRO
6356,92,PRO
6357,75,PRO
6358,33,PRO
6359,92,PRO
6360,78,PRO
6361,93,PRO
6362,92,PRO
6363,93,PRO
6364,67,PRO
6365,92,PRO
6366,75,PRO
6367,33,PRO
6368,75,PRO
6369,75,PRO
6370,33,PRO
6371,78,PRO
6372,93,PRO
6373,44,PRO
6374,67,PRO
6375,94,PRO
6376,75,PRO
6377,92,PRO
6378,33,PRO
6379,75,PRO
6380,75,PRO
6381,94,PRO
6382,67,PRO
6383,93,PRO
6384,78,PRO
6385,92,PRO
6386,75,PRO
6387,94,PRO
6388,94,PRO
6389,33,PRO
6390,44,PRO
6391,33,PRO
6392,95,PRO
6393,33,PRO
6394,75,PRO
6395,92,PRO
6396,75,PRO
6397,92,PRO
6398,75,PRO
6399,33,PRO
6400,92,PRO
6401,33,PRO
6402,78,PRO
6403,33,PRO
6404,92,PRO
6405,75,PRO
6406,93,PRO
6407,75,PRO
6408,94,PRO
6409,33,PRO
6410,92,PRO
6411,75,PRO
6412,44,PRO
6413,92,PRO
6414,44,PRO
6415,75,PRO
6416,75,PRO
6417,75,PRO
6418,92,PRO
6419,67,PRO
6420,78,PRO
6421,33,PRO
6422,44,PRO
6423,33,PRO
6424,92,PRO
6425,44,PRO
6426,44,PRO
6427,33,PRO
6428,67,PRO
6429,67,PRO
6430,67,PRO
6431,92,PRO
6432,75,PRO
6433,92,PRO
6434,75,PRO
6435,92,PRO
6436,33,PRO
6437,93,PRO
6438,94,PRO
6439,93,PRO
6440,92,PRO
6441,44,PRO
6442,93,PRO
6443,75,PRO
6444,92,PRO
6445,92,PRO
6446,94,PRO
6447,78,PRO
6448,75,PRO
6449,92,PRO
6450,75,PRO
6451,78,PRO
6452,78,PRO
6453,93,PRO
6454,92,PRO
6455,75,PRO
6456,75,PRO
6457,92,PRO
6458,33,PRO
6459,94,PRO
6460,92,PRO
6461,78,PRO
6462,75,PRO
6463,75,PRO
6464,33,PRO
6465,75,PRO
6466,94,PRO
6467,78,PRO
6468,75,PRO
6469,95,PRO
6470,92,PRO
6471,13,PRO
6472,92,PRO
6473,92,PRO
6474,93,PRO
6475,92,PRO
6476,33,PRO
6477,78,PRO
6478,33,PRO
6479,94,PRO
6480,92,PRO
6481,33,PRO
6482,94,PRO
6483,33,PRO
6484,78,PRO
6485,67,PRO
6486,67,PRO
6487,67,PRO
6488,75,PRO
6489,75,PRO
6490,94,PRO
6491,93,PRO
6492,78,PRO
6493,78,PRO
6494,95,PRO
6495,75,PRO
6496,78,PRO
6497,75,PRO
6498,75,PRO
6499,67,PRO
6500,78,PRO
6501,92,PRO
6502,78,PRO
6503,75,PRO
6504,75,PRO
6505,33,PRO
6506,92,PRO
6507,75,PRO
6508,33,PRO
6509,75,PRO
6510,95,PRO
6511,44,PRO
6512,92,PRO
6513,75,PRO
6514,92,PRO
6515,75,PRO
6516,33,PRO
6517,44,PRO
6518,92,PRO
6519,92,PRO
6520,94,PRO
6521,33,PRO
6522,93,PRO
6523,75,PRO
6524,75,PRO
6525,92,PRO
6526,67,PRO
6527,75,PRO
6528,75,PRO
6529,75,PRO
6530,92,PRO
6531,92,PRO
6532,75,PRO
6533,78,PRO
6534,75,PRO
6535,33,PRO
6536,94,PRO
6537,95,PRO
6538,92,PRO
6539,75,PRO
6540,93,PRO
6541,92,PRO
6542,33,PRO
6543,78,PRO
6544,93,PRO
6545,33,PRO
6546,78,PRO
6547,75,PRO
6548,78,PRO
6549,44,PRO
6550,78,PRO
6551,94,PRO
6552,75,PRO
6553,95,PRO
6554,33,PRO
6555,78,PRO
6556,92,PRO
6557,75,PRO
6558,75,PRO
6559,75,PRO
6560,94,PRO
6561,75,PRO
6562,94,PRO
6563,67,PRO
6564,33,PRO
6565,78,PRO
6566,33,PRO
6567,92,PRO
6568,75,PRO
6569,75,PRO
6570,94,PRO
6571,93,PRO
6572,75,PRO
6573,92,PRO
6574,78,PRO
6575,94,PRO
6576,78,PRO
6577,75,PRO
6578,15,PRO
6579,78,PRO
6580,67,PRO
6581,94,PRO
6582,75,PRO
6583,93,PRO
6584,33,PRO
6585,33,PRO
6586,94,PRO
6587,75,PRO
6588,75,PRO
6589,75,PRO
6590,94,PRO
6591,94,PRO
6592,93,PRO
6593,92,PRO
6594,33,PRO
6595,75,PRO
6596,33,PRO
6597,44,PRO
6598,44,PRO
6599,75,PRO
6600,94,PRO
6601,67,PRO
6602,77,PRO
6603,92,PRO
6604,93,PRO
6605,63,PRO
6606,92,PRO
6607,33,PRO
6608,63,PRO
6609,33,PRO
6610,93,PRO
6611,75,PRO
6612,33,PRO
6613,33,PRO
6614,67,PRO
6615,92,PRO
6616,67,PRO
6617,75,PRO
6618,92,PRO
6619,75,PRO
6620,33,PRO
6621,78,PRO
6622,75,PRO
6623,78,PRO
6624,92,PRO
6625,92,PRO
6626,78,PRO
6627,75,PRO
6628,92,PRO
6629,67,PRO
6630,75,PRO
6631,93,PRO
6632,92,PRO
6633,93,PRO
6634,75,PRO
6635,78,PRO
6636,93,PRO
6637,44,PRO
6638,44,PRO
6639,75,PRO
6640,93,PRO
6641,78,PRO
6642,44,PRO
6643,94,PRO
6644,75,PRO
6645,75,PRO
6646,92,PRO
6647,44,PRO
6648,67,PRO
6649,78,PRO
6650,92,PRO
6651,75,PRO
6652,67,PRO
6653,78,PRO
6654,78,PRO
6655,93,PRO
6656,33,PRO
6657,92,PRO
6658,75,PRO
6659,33,PRO
6660,75,PRO
6661,78,PRO
6662,13,PRO
6663,33,PRO
6664,75,PRO
6665,78,PRO
6666,33,PRO
6667,67,PRO
6668,75,PRO
6669,78,PRO
6670,44,PRO
6671,75,PRO
6672,78,PRO
6673,67,PRO
6674,33,PRO
6675,95,PRO
6676,75,PRO
6677,44,PRO
6678,67,PRO
6679,78,PRO
6680,94,PRO
6681,75,PRO
6682,92,PRO
6683,75,PRO
6684,93,PRO
6685,92,PRO
6686,93,PRO
6687,75,PRO
6688,95,PRO
6689,93,PRO
6690,75,PRO
6691,93,PRO
6692,75,PRO
6693,92,PRO
6694,33,PRO
6695,75,PRO
6696,92,PRO
6697,33,PRO
6698,75,PRO
6699,75,PRO
6700,92,PRO
6701,78,PRO
6702,33,PRO
6703,92,PRO
6704,92,PRO
6705,75,PRO
6706,33,PRO
6707,93,PRO
6708,33,PRO
6709,75,PRO
6710,78,PRO
6711,67,PRO
6712,75,PRO
6713,78,PRO
6714,33,PRO
6715,75,PRO
6716,78,PRO
6717,77,PRO
6718,75,PRO
6719,94,PRO
6720,95,PRO
6721,94,PRO
6722,75,PRO
6723,78,PRO
6724,92,PRO
6725,93,PRO
6726,75,PRO
6727,33,PRO
6728,92,PRO
6729,33,PRO
6730,67,PRO
6731,94,PRO
6732,92,PRO
6733,75,PRO
6734,92,PRO
6735,94,PRO
6736,75,PRO
6737,78,PRO
6738,95,PRO
6739,78,PRO
6740,44,PRO
6741,92,PRO
6742,92,PRO
6743,92,PRO
6744,78,PRO
6745,93,PRO
6746,92,PRO
6747,75,PRO
6748,93,PRO
6749,93,PRO
6750,93,PRO
6751,75,PRO
6752,94,PRO
6753,95,PRO
6754,94,PRO
6755,75,PRO
6756,92,PRO
6757,78,PRO
6758,44,PRO
6759,67,PRO
6760,92,PRO
6761,78,PRO
6762,95,PRO
6763,75,PRO
6764,92,PRO
6765,75,PRO
6766,93,PRO
6767,75,PRO
6768,92,PRO
6769,94,PRO
6770,93,PRO
6771,93,PRO
6772,33,PRO
6773,75,PRO
6774,93,PRO
6775,92,PRO
6776,92,PRO
6777,93,PRO
6778,95,PRO
6779,92,PRO
6780,33,PRO
6781,75,PRO
6782,67,PRO
6783,33,PRO
6784,67,PRO
6785,92,PRO
6786,93,PRO
6787,92,PRO
6788,92,PRO
6789,78,PRO
6790,92,PRO
6791,94,PRO
6792,75,PRO
6793,78,PRO
6794,44,PRO
6795,75,PRO
6796,44,PRO
6797,78,PRO
6798,78,PRO
6799,94,PRO
6800,67,PRO
6801,33,PRO
6802,33,PRO
6803,33,PRO
6804,75,PRO
6805,33,PRO
6806,93,PRO
6807,94,PRO
6808,75,PRO
6809,92,PRO
6810,93,PRO
6811,93,PRO
6812,75,PRO
6813,78,PRO
6814,94,PRO
6815,75,PRO
6816,93,PRO
6817,93,PRO
6818,95,PRO
6819,75,PRO
6820,67,PRO
6821,44,PRO
6822,75,PRO
6823,33,PRO
6824,95,PRO
6825,44,PRO
6826,92,PRO
6827,92,PRO
6828,75,PRO
6829,33,PRO
6830,75,PRO
6831,33,PRO
6832,75,PRO
6833,78,PRO
6834,44,PRO
6835,67,PRO
6836,94,PRO
6837,75,PRO
6838,93,PRO
6839,92,PRO
6840,75,PRO
6841,78,PRO
6842,92,PRO
6843,75,PRO
6844,75,PRO
6845,78,PRO
6846,92,PRO
6847,93,PRO
6848,75,PRO
6849,06,PRO
6850,93,PRO
6851,67,PRO
6852,94,PRO
6853,75,PRO
6854,78,PRO
6855,92,PRO
6856,33,PRO
6857,92,PRO
6858,75,PRO
6859,75,PRO
6860,33,PRO
6861,67,PRO
6862,67,PRO
6863,78,PRO
6864,94,PRO
6865,63,PRO
6866,75,PRO
6867,92,PRO
6868,92,PRO
6869,75,PRO
6870,92,PRO
6871,95,PRO
6872,94,PRO
6873,33,PRO
6874,75,PRO
6875,75,PRO
6876,92,PRO
6877,75,PRO
6878,75,PRO
6879,44,PRO
6880,67,PRO
6881,75,PRO
6882,75,PRO
6883,93,PRO
6884,94,PRO
6885,44,PRO
6886,75,PRO
6887,33,PRO
6888,78,PRO
6889,94,PRO
6890,93,PRO
6891,78,PRO
6892,75,PRO
6893,92,PRO
6894,33,PRO
6895,75,PRO
6896,78,PRO
6897,78,PRO
6898,63,PRO
6899,78,PRO
6900,33,PRO
6901,78,PRO
6902,33,PRO
6903,78,PRO
6904,33,PRO
6905,33,PRO
6906,75,PRO
6907,92,PRO
6908,93,PRO
6909,93,PRO
6910,92,PRO
6911,92,PRO
6912,33,PRO
6913,33,PRO
6914,95,PRO
6915,92,PRO
6916,93,PRO
6917,33,PRO
6918,75,PRO
6919,93,PRO
6920,44,PRO
6921,94,PRO
6922,75,PRO
6923,44,PRO
6924,94,PRO
6925,33,PRO
6926,75,PRO
6927,33,PRO
6928,92,PRO
6929,93,PRO
6930,92,PRO
6931,78,PRO
6932,67,PRO
6933,75,PRO
6934,67,PRO
6935,92,PRO
6936,33,PRO
6937,33,PRO
6938,44,PRO
6939,94,PRO
6940,44,PRO
6941,78,PRO
6942,75,PRO
6943,67,PRO
6944,75,PRO
6945,78,PRO
6946,44,PRO
6947,94,PRO
6948,95,PRO
6949,92,PRO
6950,78,PRO
6951,44,PRO
6952,78,PRO
6953,92,PRO
6954,75,PRO
6955,75,PRO
6956,93,PRO
6957,92,PRO
6958,92,PRO
6959,33,PRO
6960,93,PRO
6961,94,PRO
6962,92,PRO
6963,95,PRO
6964,33,PRO
6965,92,PRO
6966,92,PRO
6967,75,PRO
6968,95,PRO
6969,33,PRO
6970,94,PRO
6971,33,PRO
6972,75,PRO
6973,92,PRO
6974,67,PRO
6975,44,PRO
6976,75,PRO
6977,67,PRO
6978,94,PRO
6979,93,PRO
6980,75,PRO
6981,75,PRO
6982,92,PRO
6983,95,PRO
6984,75,PRO
6985,78,PRO
6986,33,PRO
6987,78,PRO
6988,92,PRO
6989,33,PRO
6990,75,PRO
6991,92,PRO
6992,33,PRO
6993,78,PRO
6994,44,PRO
6995,75,PRO
6996,33,PRO
6997,78,PRO
6998,94,PRO
6999,78,PRO
7000,93,PRO
7001,78,PRO
7002,44,PRO
7003,93,PRO
7004,67,PRO
7005,92,PRO
7006,33,PRO
7007,93,PRO
7008,93,PRO
7009,94,PRO
7010,78,PRO
7011,93,PRO
7012,93,PRO
7013,75,PRO
7014,93,PRO
7015,94,PRO
7016,94,PRO
7017,44,PRO
7018,75,PRO
7019,75,PRO
7020,92,PRO
7021,75,PRO
7022,78,PRO
7023,92,PRO
7024,75,PRO
7025,92,PRO
7026,44,PRO
7027,92,PRO
7028,33,PRO
7029,75,PRO
7030,75,PRO
7031,93,PRO
7032,92,PRO
7033,75,PRO
7034,94,PRO
7035,93,PRO
7036,75,PRO
7037,78,PRO
7038,75,PRO
7039,33,PRO
7040,78,PRO
7041,93,PRO
7042,92,PRO
7043,44,PRO
7044,94,PRO
7045,44,PRO
7046,95,PRO
7047,93,PRO
7048,75,PRO
7049,75,PRO
7050,33,PRO
7051,75,PRO
7052,93,PRO
7053,33,PRO
7054,92,PRO
7055,92,PRO
7056,44,PRO
7057,75,PRO
7058,33,PRO
7059,33,PRO
7060,78,PRO
7061,33,PRO
7062,92,PRO
7063,75,PRO
7064,92,PRO
7065,94,PRO
7066,94,PRO
7067,92,PRO
7068,94,PRO
7069,78,PRO
7070,78,PRO
7071,93,PRO
7072,75,PRO
7073,33,PRO
7074,95,PRO
7075,92,PRO
7076,92,PRO
7077,67,PRO
7078,93,PRO
7079,44,PRO
7080,33,PRO
7081,33,PRO
7082,44,PRO
7083,92,PRO
7084,33,PRO
7085,33,PRO
7086,33,PRO
7087,33,PRO
7088,78,PRO
7089,75,PRO
7090,93,PRO
7091,92,PRO
7092,92,PRO
7093,33,PRO
7094,75,PRO
7095,63,PRO
7096,75,PRO
7097,67,PRO
7098,33,PRO
7099,93,PRO
7100,78,PRO
7101,44,PRO
7102,92,PRO
7103,93,PRO
7104,67,PRO
7105,92,PRO
7106,93,PRO
7107,75,PRO
7108,92,PRO
7109,92,PRO
7110,94,PRO
7111,75,PRO
7112,44,PRO
7113,94,PRO
7114,75,PRO
7115,92,PRO
7116,92,PRO
7117,92,PRO
7118,92,PRO
7119,44,PRO
7120,75,PRO
7121,92,PRO
7122,92,PRO
7123,92,PRO
7124,78,PRO
7125,75,PRO
7126,92,PRO
7127,67,PRO
7128,33,PRO
7129,94,PRO
7130,93,PRO
7131,92,PRO
7132,94,PRO
7133,94,PRO
7134,92,PRO
7135,93,PRO
7136,44,PRO
7137,75,PRO
7138,75,PRO
7139,93,PRO
7140,75,PRO
7141,92,PRO
7142,75,PRO
7143,93,PRO
7144,91,PRO
7145,92,PRO
7146,78,PRO
7147,44,PRO
7148,93,PRO
7149,75,PRO
7150,75,PRO
7151,44,PRO
7152,75,PRO
7153,33,PRO
7154,33,PRO
7155,78,PRO
7156,33,PRO
7157,33,PRO
7158,93,PRO
7159,92,PRO
7160,78,PRO
7161,94,PRO
7162,75,PRO
7163,93,PRO
7164,78,PRO
7165,95,PRO
7166,93,PRO
7167,44,PRO
7168,33,PRO
7169,33,PRO
7170,67,PRO
7171,92,PRO
7172,75,PRO
7173,75,PRO
7174,91,PRO
7175,93,PRO
7176,92,PRO
7177,78,PRO
7178,92,PRO
7179,78,PRO
7180,75,PRO
7181,75,PRO
7182,33,PRO
7183,94,PRO
7184,95,PRO
7185,92,PRO
7186,78,PRO
7187,44,PRO
7188,93,PRO
7189,75,PRO
7190,78,PRO
7191,92,PRO
7192,75,PRO
7193,94,PRO
7194,93,PRO
7195,75,PRO
7196,67,PRO
7197,93,PRO
7198,78,PRO
7199,75,PRO
7200,75,PRO
7201,44,PRO
7202,93,PRO
7203,75,PRO
7204,75,PRO
7205,44,PRO
7206,94,PRO
7207,13,PRO
7208,44,PRO
7209,93,PRO
7210,78,PRO
7211,92,PRO
7212,33,PRO
7213,93,PRO
7214,78,PRO
7215,92,PRO
7216,75,PRO
7217,75,PRO
7218,93,PRO
7219,78,PRO
7220,75,PRO
7221,44,PRO
7222,93,PRO
7223,95,PRO
7224,92,PRO
7225,75,PRO
7226,33,PRO
7227,92,PRO
7228,95,PRO
7229,92,PRO
7230,92,PRO
7231,94,PRO
7232,75,PRO
7233,94,PRO
7234,78,PRO
7235,92,PRO
7236,92,PRO
7237,75,PRO
7238,75,PRO
7239,33,PRO
7240,67,PRO
7241,33,PRO
7242,78,PRO
7243,67,PRO
7244,33,PRO
7245,92,PRO
7246,75,PRO
7247,92,PRO
7248,93,PRO
7249,92,PRO
7250,95,PRO
7251,75,PRO
7252,92,PRO
7253,75,PRO
7254,92,PRO
7255,93,PRO
7256,44,PRO
7257,75,PRO
7258,33,PRO
7259,93,PRO
7260,93,PRO
7261,75,PRO
7262,92,PRO
7263,75,PRO
7264,92,PRO
7265,33,PRO
7266,75,PRO
7267,67,PRO
7268,78,PRO
7269,75,PRO
7270,67,PRO
7271,33,PRO
7272,33,PRO
7273,78,PRO
7274,92,PRO
7275,92,PRO
7276,94,PRO
7277,33,PRO
7278,92,PRO
7279,78,PRO
7280,94,PRO
7281,93,PRO
7282,78,PRO
7283,78,PRO
7284,94,PRO
7285,67,PRO
7286,75,PRO
7287,75,PRO
7288,94,PRO
7289,93,PRO
7290,33,PRO
7291,78,PRO
7292,93,PRO
7293,44,PRO
7294,95,PRO
7295,94,PRO
7296,95,PRO
7297,92,PRO
7298,75,PRO
7299,93,PRO
7300,75,PRO
7301,92,PRO
7302,13,PRO
7303,94,PRO
7304,75,PRO
7305,78,PRO
7306,78,PRO
7307,33,PRO
7308,94,PRO
7309,33,PRO
7310,75,PRO
7311,75,PRO
7312,94,PRO
7313,92,PRO
7314,75,PRO
7315,92,PRO
7316,78,PRO
7317,92,PRO
7318,92,PRO
7319,33,PRO
7320,75,PRO
7321,33,PRO
7322,93,PRO
7323,44,PRO
7324,44,PRO
7325,33,PRO
7326,92,PRO
7327,92,PRO
7328,44,PRO
7329,67,PRO
7330,78,PRO
7331,33,PRO
7332,44,PRO
7333,92,PRO
7334,91,PRO
7335,75,PRO
7336,75,PRO
7337,93,PRO
7338,92,PRO
7339,44,PRO
7340,75,PRO
7341,77,PRO
7342,67,PRO
7343,93,PRO
7344,92,PRO
7345,92,PRO
7346,94,PRO
7347,93,PRO
7348,94,PRO
7349,78,PRO
7350,92,PRO
7351,92,PRO
7352,33,PRO
7353,78,PRO
7354,92,PRO
7355,33,PRO
7356,75,PRO
7357,75,PRO
7358,44,PRO
7359,33,PRO
7360,75,PRO
7361,75,PRO
7362,92,PRO
7363,67,PRO
7364,33,PRO
7365,67,PRO
7366,67,PRO
7367,93,PRO
7368,67,PRO
7369,93,PRO
7370,78,PRO
7371,75,PRO
7372,92,PRO
7373,93,PRO
7374,33,PRO
7375,78,PRO
7376,75,PRO
7377,78,PRO
7378,93,PRO
7379,33,PRO
7380,93,PRO
7381,92,PRO
7382,78,PRO
7383,93,PRO
7384,92,PRO
7385,78,PRO
7386,92,PRO
7387,75,PRO
7388,93,PRO
7389,92,PRO
7390,92,PRO
7391,75,PRO
7392,75,PRO
7393,75,PRO
7394,33,PRO
7395,93,PRO
7396,92,PRO
7397,93,PRO
7398,92,PRO
7399,78,PRO
7400,44,PRO
7401,44,PRO
7402,93,PRO
7403,75,PRO
7404,44,PRO
7405,76,PRO
7406,76,PRO
7407,67,PRO
7408,44,PRO
7409,44,PRO
7410,94,PRO
7411,75,PRO
7412,94,PRO
7413,94,PRO
7414,00,SIMPLE_USER
7415,75,PRO
7416,44,PRO
7417,75,PRO
7418,75,PRO
7419,75,PRO
7420,75,PRO
7421,93,PRO
7422,44,PRO
7423,92,PRO
7424,92,PRO
7425,91,PRO
7426,75,PRO
7427,78,PRO
7428,78,PRO
7429,78,PRO
7430,91,PRO
7431,06,PRO
7432,06,PRO
7433,06,PRO
7434,06,PRO
7435,06,PRO
7436,06,PRO
7437,06,PRO
7438,95,PRO
7439,06,PRO
7440,06,PRO
7441,06,PRO
7442,75,PRO
7443,33,ADMIN_SOLIGUIDE
7444,34,PRO
7445,94,PRO
7446,94,PRO
7447,95,PRO
7448,06,PRO
7449,94,PRO
7450,75,PRO
7451,34,PRO
7452,34,PRO
7453,75,PRO
7454,91,PRO
7455,34,PRO
7456,94,PRO
7457,06,PRO
7458,06,PRO
7459,34,PRO
7460,34,PRO
7461,75,PRO
7462,93,PRO
7463,78,PRO
7464,34,PRO
7465,91,PRO
7466,75,PRO
7467,92,PRO
7468,91,PRO
7469,44,PRO
7470,75,PRO
7471,92,PRO
7472,44,PRO
7473,06,PRO
7474,94,PRO
7475,06,PRO
7476,77,PRO
7477,00,SIMPLE_USER
7478,77,PRO
7479,77,PRO
7480,95,PRO
7481,06,PRO
7482,95,PRO
7483,95,PRO
7484,95,PRO
7485,95,PRO
7486,75,API_USER
7487,95,PRO
7488,00,SIMPLE_USER
7489,94,PRO
7490,94,PRO
7491,94,PRO
7492,94,PRO
7493,94,PRO
7494,94,PRO
7495,06,PRO
7496,06,PRO
7497,94,PRO
7498,94,PRO
7499,94,PRO
7500,94,PRO
7501,94,PRO
7502,94,PRO
7503,94,PRO
7504,94,PRO
7505,94,PRO
7506,94,PRO
7507,94,PRO
7508,94,PRO
7509,44,PRO
7510,93,PRO
7511,34,PRO
7512,44,PRO
7513,93,PRO
7514,36,PRO
7515,00,SIMPLE_USER
7516,44,PRO
7517,36,PRO
7518,77,PRO
7519,75,ADMIN_SOLIGUIDE
7520,33,PRO
7521,00,SIMPLE_USER
7522,77,PRO
7523,77,PRO
7524,95,PRO
7525,44,PRO
7526,13,PRO
7527,78,PRO
7528,78,PRO
7529,78,PRO
7530,76,PRO
7531,78,PRO
7532,77,PRO
7533,44,PRO
7534,78,PRO
7535,44,PRO
7536,93,PRO
7537,36,PRO
7538,67,PRO
7539,93,PRO
7540,78,PRO
7541,93,ADMIN_SOLIGUIDE
7542,44,PRO
7543,95,PRO
7544,95,PRO
7545,94,PRO
7546,94,PRO
7547,77,PRO
7548,94,PRO
7549,94,PRO
7550,94,PRO
7551,94,PRO
7552,94,PRO
7553,44,PRO
7554,92,PRO
7555,95,PRO
7556,92,PRO
7557,92,PRO
7558,67,PRO
7559,44,PRO
7560,77,PRO
7561,92,PRO
7562,34,PRO
7563,44,PRO
7564,44,PRO
7565,93,PRO
7566,44,PRO
7567,44,PRO
7568,91,PRO
7569,06,PRO
7570,06,PRO
7571,34,PRO
7572,44,PRO
7573,13,PRO
7574,91,PRO
7575,77,PRO
7576,95,PRO
7577,95,PRO
7578,95,PRO
7579,95,PRO
7580,76,PRO
7581,95,PRO
7582,95,PRO
7583,44,PRO
7584,77,PRO
7585,95,PRO
7586,44,PRO
7587,94,PRO
7588,06,PRO
7589,44,PRO
7590,77,PRO
7591,34,PRO
7592,44,PRO
7593,06,PRO
7594,75,PRO
7595,06,PRO
7596,44,PRO
7597,44,PRO
7598,06,PRO
7599,77,PRO
7600,77,PRO
7601,44,PRO
7602,92,PRO
7603,77,PRO
7604,13,PRO
7605,92,PRO
7606,44,PRO
7607,78,PRO
7608,44,PRO
7609,92,PRO
7610,92,PRO
7611,92,PRO
7612,92,PRO
7613,44,PRO
7614,94,PRO
7615,06,PRO
7616,06,PRO
7617,13,PRO
7618,13,PRO
7619,13,PRO
7620,13,PRO
7621,13,PRO
7622,44,PRO
7623,13,PRO
7624,44,PRO
7625,06,PRO
7626,94,PRO
7627,33,PRO
7628,67,PRO
7629,06,PRO
7630,92,PRO
7631,06,PRO
7632,95,PRO
7633,06,PRO
7634,06,PRO
7635,06,PRO
7636,95,PRO
7637,06,PRO
7638,06,PRO
7639,94,PRO
7640,94,PRO
7641,92,PRO
7642,06,PRO
7643,94,PRO
7644,44,PRO
7645,13,PRO
7646,06,PRO
7647,06,PRO
7648,44,PRO
7649,06,PRO
7650,06,PRO
7651,95,PRO
7652,95,PRO
7653,77,PRO
7654,06,PRO
7655,06,PRO
7656,06,PRO
7657,06,PRO
7658,06,PRO
7659,06,PRO
7660,06,PRO
7661,06,PRO
7662,06,PRO
7663,94,PRO
7664,44,PRO
7665,06,PRO
7666,34,PRO
7667,34,PRO
7668,34,PRO
7669,34,PRO
7670,34,PRO
7671,33,PRO
7672,44,PRO
7673,34,PRO
7674,34,PRO
7675,95,PRO
7676,06,PRO
7677,95,PRO
7678,92,PRO
7679,76,PRO
7680,75,PRO
7681,33,PRO
7682,36,PRO
7683,95,PRO
7684,06,PRO
7685,76,PRO
7686,76,PRO
7687,33,PRO
7688,34,PRO
7689,76,PRO
7690,75,PRO
7691,34,PRO
7692,63,PRO
7693,34,PRO
7694,34,PRO
7695,63,PRO
7696,34,PRO
7697,44,PRO
7698,33,PRO
7699,06,PRO
7700,75,PRO
7701,93,PRO
7702,34,PRO
7703,44,PRO
7704,77,PRO
7705,44,PRO
7706,95,PRO
7707,67,PRO
7708,34,PRO
7709,34,PRO
7710,95,PRO
7711,34,PRO
7712,34,PRO
7713,75,PRO
7714,77,PRO
7715,63,PRO
7716,67,PRO
7717,67,PRO
7718,00,SIMPLE_USER
7719,67,PRO
7720,77,PRO
7721,93,PRO
7722,75,PRO
7723,44,PRO
7724,33,PRO
7725,91,PRO
7726,77,PRO
7727,77,PRO
7728,44,PRO
7729,94,PRO
7730,77,PRO
7731,44,PRO
7732,77,PRO
7733,95,PRO
7734,34,PRO
7735,34,PRO
7736,36,PRO
7737,34,PRO
7738,36,PRO
7739,36,PRO
7740,36,PRO
7741,36,PRO
7742,34,PRO
7743,34,PRO
7744,77,PRO
7745,91,PRO
